,Poem Title,Stanza
20,PREFACE TO THE SEVENTH VOLUME.,"To the general reader a bibliography says little or nothing; but, in one respect, a bibliography of Byron is of popular import. It affords scientific proof of an almost unexampled fame, of a far-reaching and still potent influence. Teuton and Latin and Slav have taken Byron to themselves, and have made him their own. No other English poet except Shakespeare has been so widely read and so frequently translated. Of _Manfred_ I reckon one Bohemian translation, two Danish, two Dutch, three French, nine German, three Hungarian, three Italian, two Polish, one Romaic, one Roumanian, four Russian, and three Spanish translations, and, in all probability, there are others which have escaped my net. The question, the inevitable question, arises--What was, what is, the secret of Byron's Continental vogue? and why has his fame gone out into all lands? Why did Goethe enshrine him, in the second part of _Faust_, ""as the representative of the modern era ... undoubtedly to be regarded as the greatest genius of our century?"" (_Conversations of Goethe_, 1874, p. 265). "
21,PREFACE TO THE SEVENTH VOLUME.,"It is said, and with truth, that Byron's revolutionary politics commended him to oppressed nationalities and their sympathizers; that he was against ""the tramplers""--Castlereagh, and the Duke of Wellington, and the Holy Alliance; that he stood for liberty. Another point in his favour was his freedom from cant, his indifference to the pieties and proprieties of the Britannic Muse; that he had the courage of his opinions. Doubtless in a time of trouble he was welcomed as the champion of revolt, but deeper reasons must be sought for an almost exclusive preference for the works of one poet and a comparative indifference to the works of his rivals and contemporaries. He fulfilled another, perhaps a greater ideal. An Englishman turns to poetry for the expression in beautiful words of his happier and better feelings, and he is not contented unless poetry tends to make him happier or better--happier because better than he would be otherwise. His favourite poems are psalms, or at least metrical paraphrases, of life. Men of other nations are less concerned about their feelings and their souls. They regard the poet as the creator, the inventor, the maker _par excellence_, and he who can imagine or make the greatest _eidolon_ is the greatest poet. _Childe Harold_ and _The Corsair_, _Mazeppa_ and _Manfred, Cain_ and _Sardanapalus_ were new creations, new types, forms more real than living man, which appealed to their artistic sense, and led their imaginations captive. ""It is a mark,"" says Goethe (_Aus meinem Leben: Dichtung und Wahreit_, 1876, iii. 125), ""of true poetry, that, as a secular gospel, it knows how to free us from the earthly burdens which press upon us, by inward serenity, by outward charm.... The most lively, as well as the gravest works have the same end--to moderate both pleasure and pain through a happy mental representation."" It is passion translated into action, the pageantry of history, the transfiguration into visible lineaments of living moods and breathing thoughts which are the notes of this ""secular gospel,"" and for one class of minds work out a secular redemption. "
22,PREFACE TO THE SEVENTH VOLUME.,"It was not only the questionable belief that he was on the side of the people, or his ethical and theological audacities, or his prolonged Continental exile, which won for Byron a greater name abroad than he has retained at home; but the character of his poetry. ""The English may think of Byron as they please"" (_Conversations of Goethe_, 1874, p. 171), ""but this is certain, that they can show no poet who is to be compared to him. He is different from all the others, and, for the most part, greater."" The English may think of him as they please! and for them, or some of them, there is ""a better oenomel,"" a _vinum Dæmonum_, which Byron has not in his gift. The evidence of a world-wide fame will not endear a poet to a people and a generation who care less for the matter than the manner of verse, or who _believe_ in poetry as the symbol or ""_credo_"" of the imagination or the spirit; but it should arrest attention and invite inquiry. A bibliography is a dull epilogue to a poet's works, but it speaks with authority, and it speaks last. _Finis coronat opus!_ "
23,PREFACE TO THE SEVENTH VOLUME.,"I must be permitted to renew my thanks to Mr. G.F. Barwick, _Superintendent of the Reading Room_, Mr. Cyril Davenport, and other officials of the British Museum, of all grades and classes, for their generous and courteous assistance in the preparation and completion of the Bibliography. The consultation of many hundreds of volumes of one author, and the permission to retain a vast number in daily use, have entailed exceptional labour on a section of the staff. I have every reason to be grateful. "
24,PREFACE TO THE SEVENTH VOLUME.,"I am indebted to Mr. A.W. Pollard, of the British Museum, for advice and direction with regard to bibliographical formulas; to Mr. G.L. Calderon, late of the staff, for the collection and transcription of the title-pages of Polish, Russian, and Servian translations; and to Mr. R. Nisbet Bain for the supervision and correction of the proofs of Slavonic titles. "
25,PREFACE TO THE SEVENTH VOLUME.,"To Mr. W.P. Courtney, the author of _Bibliotheca Cornubiensis_, I owe many valuable hints and suggestions, and the opportunity of consulting some important works of reference. "
26,PREFACE TO THE SEVENTH VOLUME.,"I have elsewhere acknowledged the valuable information with regard to certain rare editions and pamphlets which I have received from Mr. H. Buxton Forman, C.B. "
27,PREFACE TO THE SEVENTH VOLUME.,"My especial thanks for laborious researches undertaken on my behalf, and for information not otherwise attainable, are due to M. J.E. Aynard, of Lyons; Signor F. Bianco; Professor Max von Förster, of Wurtzburg; Professor Lajos Gurnesovitz, of Buda Pest; Dr. Holzhausen, of Bonn; Mr. Leonard Mackall, of Berlin; Miss Peacock; Miss K. Schlesinger; M. Voynich, of Soho Square; Mr. Theodore Bartholomew, of the University Library of Cambridge; Mr. T.D. Stewart, of the Croydon Public Library; and the Librarians of Trinity College, Cambridge, and University College, St. Andrews. "
28,PREFACE TO THE SEVENTH VOLUME.,"I have also to thank, for special and generous assistance, Mr. J.P. Anderson, late of the British Museum, the author of the ""Bibliography of Byron's Works"" attached to the Life of Lord Byron by the Hon. Roden Noel (1890); Miss Grace Reed, of Philadelphia, for bibliographical entries of early American editions; and Professor Vladimir Hrabar, of the University of Dorpat, for the collection and transcription of numerous Russian translations of Byron's Works. "
29,PREFACE TO THE SEVENTH VOLUME.,"To Messrs. Clowes, the printers of these volumes, and to their reader, Mr. F.T. Peachey, I am greatly indebted for the transcription of Slavonic titles included in the Summary of the Bibliography, and for interesting and useful information during the progress of the work. "
30,PREFACE TO THE SEVENTH VOLUME.,"In conclusion, I must once more express my acknowment of the industry and literary ability of my friend Mr. F.E. Taylor, of Chertsey, who has read the proofs of this and the six preceding volumes. "
31,PREFACE TO THE SEVENTH VOLUME.,The Index is the work of Mr. C. Eastlake Smith. 
37,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Epigram on an Old Lady who had some Curious Notions respecting the    1 Soul. First published, _Letters and Journals_, 1830, i. 28. "
38,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Epitaph on John Adams, of Southwell. First published, _Letters and    1 Journals_, 1830, i. 106. "
39,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","A Version of Ossian's Address to the Sun. First published,            2 _Atlantic Monthly_, December, 1898. "
40,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Lines to Mr. Hodgson. Written on board the Lisbon Packet. First       4 published, _Letters and Journals_, 1830, i. 230-232. "
41,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","[To Dives. A Fragment.] First published, _Lord Byron's Works_,        7 1833, xvii. 241. "
42,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Farewell Petition to J.C.H., Esq^re.^ First published, _Murray's      7 Magazine_, 1887, vol. i. pp. 290, 291. "
43,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Translation of the Nurse's Dole in the _Medea_ of Euripides. First   10 published, _Letters and Journals_, 1830, i. 227. "
44,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","My Epitaph. First published, _Letters and Journals_, 1830, i. 240.   10 "
45,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Substitute for an Epitaph. First published, _Lord Byron's Works_,    11 1832, ix. 4. "
46,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Epitaph for Joseph Blacket, late Poet and Shoemaker. First           11 published, _Lord Byron's Works_, 1832, ix. 10. "
47,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","On Moore's Last Operatic Farce, or Farcical Opera. First published,  12 _Letters and Journals_, 1830, i. 295 (_note_). "
48,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","[R.C. Dallas.] First published, _Life, Writings, Opinions, etc._,    12 1825, ii. 192. "
49,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","An Ode to the Framers of the Frame Bill. First published, _Morning   13 Chronicle_, March 2, 1812. "
50,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","To the Honorable Mr. George Lamb. First published, _The Two          15 Duchesses_, by Vere Foster, 1898, p. 374. "
52,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","To Thomas Moore. Written the Evening before his Visit to Mr. Leigh   16 Hunt in Horsemonger Lane Gaol, May 19, 1813. First published, _Letters and Journals_, 1830, i. 401. "
53,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","On Lord Thurlow's Poems. First published, _Letters and Journals_,    17 1830, i. 396. "
54,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","To Lord Thurlow. First published, _Letters and Journals_, 1830, i.   19 397. "
55,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","The Devil's Drive. First published (stanzas 1-5, 8, 10-12, 17, 18),  21 _Letters and Journals_, 1830, i. 471-474; and (stanzas 6, 7, 9, 13-16, 19-27) from a MS. in the possession of the Earl of Ilchester. "
56,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Windsor Poetics. First published, _Poetical Works_, Paris, 1819,     35 vi. 125. "
57,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","[Another Version.] On a Royal Visit to the Vaults. From an           36 autograph MS. in the possession of the Hon. Mrs. Norbury, now for the first time printed. "
58,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Ich Dien. From an autograph MS. in the possession of Mr. A.H.        36 Hallam Murray, now for the first time printed. "
59,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Condolatory Address, To Sarah Countess of Jersey. First published,   37 _The Champion_, July 31, 1814. "
60,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Fragment of an Epistle to Thomas Moore. First published, _Letters    39 and Journals_, 1830, i. 561, 562 (_note_). "
62,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","On Napoleon's Escape from Elba. First published, _Letters and        41 Journals_, 1830, i. 611. "
63,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Endorsement to the Deed of Separation, in the April of 1816. First   41 published, _Poetical Works_, 1831, vi. 454. "
64,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","[To George Anson Byron (?).] First published, _Nicnac_, March 25,    41 1823. "
65,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Song for the Luddites. First published, _Letters and Journals_,      42 1830, ii. 58. "
66,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","To Thomas Moore (""What are you doing now?""). First published,        23 _Letters and Journals_, 1830, ii. 58, 59. "
67,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","To Mr. Murray (""To hook the Reader,"" etc.). First published,         44 _Letters and Journals_, 1830, ii. 91. "
68,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Versicles. First published, _Letters and Journals_, 1830, ii. 87.    45 "
69,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Quem Deus vult perdere prius dementat. First published, _Letters_, 1900, iv.                                                            45 "
70,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","To Thomas Moore (""My boat is on the shore""). First published,        46 _Waltz_, London, 1821, p. 29. "
71,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Epistle from Mr. Murray to Dr. Polidori. First published, _Letters   47 and Journals_, 1830, ii. 139-141. "
72,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Epistle to Mr. Murray. First published (stanzas 1, 2, 4, 7-9),       51 _Letters and Journals_, 1830, ii. 156, 157; and (stanzas 3, 5, 6, 10, 11) _Letters_, 1900, iv. 191-193. "
73,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","On the Birth of John William Rizzo Hoppner. First published,         54 _Letters and Journals_, 1830, ii. 134. "
75,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","To Mr. Murray. First published, _Letters and Journals_, 1830, ii.    56 171. "
76,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Ballad. To the Tune of ""Sally in our Alley."" _MS.M_.                 58 "
78,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Epigram. From the French of Rulhiéres. First published, _Letters     62 and Journals_, 1830, ii. 235. "
80,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","On my Wedding-Day. First published, _Letters and Journals_, 1830,    64 ii. 294. "
81,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Epitaph for William Pitt. First published, _Letters and Journals_,   64 1830, ii. 295. "
82,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Epigram (""In digging up your bones, Tom Paine""). First published,    65 _Letters and Journals_, 1830, ii. 295. "
83,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Epitaph (""Posterity will ne'er survey""). First published, _Lord      65 Byron's Works_, 1833, xvii. 246. "
84,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Epigram (""The world is a bundle of hay""). First published, _Letters  65 and Journals_, 1830, ii. 494. "
85,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","My Boy Hobbie O. First published, _Murray's Magazine_, March, 1887,  66 vol. i. pp. 292, 293. "
86,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Lines, Addressed by Lord Byron to Mr. Hobhouse on his Election for   69 Westminster. First published, _Miscellaneous Poems_, 1824. "
87,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","A Volume of Nonsense. First published, _Letters_, 1900, v. 83.       70 "
88,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Stanzas. First published, _Letters and Journals_, 1830, ii. 377.     70 "
89,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","To Penelope. First published, Medwin's _Conversations_, 1824 p. 106. 71 "
90,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","The Charity Ball. First published, _Letters and Journals_, 1830,     71 ii. 540. "
91,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Epigram, On the Braziers' Address, etc. First published, _Letters    72 and Journals_, 1830, ii. 442. "
92,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","On my Thirty-third Birthday. First published, _Letters and           73 Journals_, 1830, ii. 414. "
93,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Martial, Lib. I. Epig. I. First published, _Lord Byron's Works_,     74 1833, xvii. 245. "
94,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Bowles and Campbell. First published, _The Liberal_, 1823, No. II.   74 p. 398. "
96,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","John Keats. First published, _Letters and Journals_, 1830, ii. 506.  76 "
97,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","From the French (""Ægle, beauty and poet,"" etc.). First published,    76 _The Liberal_, 1823, No. II. p. 396. "
98,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","To Mr. Murray (""For Orford,"" etc.). First published, _Letters and    76 Journals_, 1830, ii. 517. "
99,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","[Napoleon's Snuff-box.] First published, _Conversations of Lord      77 Byron_, 1824, p. 235. "
100,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","The New Vicar of Bray. First published, _Works_ (Galignani), 1831,   78 p. 116. "
102,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Epigrams. First published, _The Liberal_, No. I. October 18, 1822,   81 p. 164. "
103,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","The Conquest. First published, _Lord Byron's Works_, 1833, xvii.     82 246. "
104,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Impromptu (""Beneath Blessington's eyes""). First published, _Letters  82 and Journals_, 1830, ii. 635. "
105,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Journal in Cephalonia. First published, _Letters_, 1901, vi. 238.    83 "
107,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","[Love and Death.] First published, _Murray's Magazine_, February,    84 1887, vol. i. pp. 145, 146. "
108,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","Last Words on Greece. First published, _Murray's Magazine_,          85 February, 1887, vol. i. p. 146. "
109,"JEUX D'ESPRIT AND MINOR POEMS, 1798-1824.","On this Day I complete my Thirty-sixth Year. First published,        86 _Morning Chronicle_, October 29, 1824. "
110,BYRON'S _POETICAL WORKS_.,A BIBLIOGRAPHY OF THE SUCCESSIVE EDITIONS AND TRANSLATIONS OF LORD   89 BYRON'S _POETICAL WORKS_. 
112,NOTES--,"Note (1).--On Genuine and Spurious Issues of _English Bards, and    305 Scotch Reviewers_. "
113,NOTES--,Note (2).--Correspondence between the First Edition as numbered and 307 the Present Issue as numbered. 
114,NOTES--,Note (3).--The Annotated Copies of the Fourth Edition of 1811       310 
123,LIST OF ILLUSTRATIONS,"3.  Diadem Hill (Annesley Park), where Lord Byron parted             304 from Mary Chaworth "
124,LIST OF ILLUSTRATIONS,"4.  The Prison Called Tasso's Cell, in the Hospital of               348 Sant'Anna, at Ferrara "
126,SOME CURIOUS NOTIONS RESPECTING THE SOUL.,EPIGRAM ON AN OLD LADY WHO HAD SOME CURIOUS NOTIONS RESPECTING THE SOUL. 
127,SOME CURIOUS NOTIONS RESPECTING THE SOUL.,"IN Nottingham county there lives at Swan Green,[1] As curst an old Lady as ever was seen; And when she does die, which I hope will be soon, She firmly believes she will go to the Moon! "
130,FOOTNOTES:,"[1] ""Swan Green"" should be ""Swine Green."" It lay about a quarter of a mile to the east of St. James's Lane, where Byron lodged in 1799, at the house of a Mr. Gill. The name appears in a directory of 1799, but by 1815 it had been expunged or changed _euphoniæ gratiâ_. (See _A New Plan of the Town of Nottingham_, ... 1744.) "
131,FOOTNOTES:,"Moore took down ""these rhymes"" from the lips of Byron's nurse, May Gray, who regarded them as a first essay in the direction of poetry. He questioned their originality. "
132,"A CARRIER, WHO DIED OF DRUNKENNESS.","EPITAPH ON JOHN ADAMS, OF SOUTHWELL, A CARRIER, WHO DIED OF DRUNKENNESS. "
133,"A CARRIER, WHO DIED OF DRUNKENNESS.","JOHN ADAMS lies here, of the parish of Southwell, A _Carrier_ who _carried_ his can to his mouth well; He carried so much and he carried so fast, He could carry no more--so was carried at last; For the liquor he drank being too much for one, He could not _carry_ off;--so he's now _carri-on_. "
134,"A CARRIER, WHO DIED OF DRUNKENNESS.","_September_, 1807. [First published, _Letters and Journals_, 1830, i. 106.] "
138,"FROM THE POEM ""CARTHON.""","O THOU! who rollest in yon azure field, Round as the orb of my forefather's shield, Whence are thy beams? From what eternal store Dost thou, O Sun! thy vast effulgence pour? In awful grandeur, when thou movest on high, The stars start back and hide them in the sky; The pale Moon sickens in thy brightening blaze, And in the western wave avoids thy gaze. Alone thou shinest forth--for who can rise Companion of thy splendour in the skies! The mountain oaks are seen to fall away-- Mountains themselves by length of years decay-- With ebbs and flows is the rough Ocean tost; In heaven the Moon is for a season lost, But thou, amidst the fullness of thy joy, The same art ever, blazing in the sky! When tempests wrap the world from pole to pole, When vivid lightnings flash and thunders roll, Thou far above their utmost fury borne, Look'st forth in beauty, laughing them to scorn. But vainly now on me thy beauties blaze-- Ossian no longer can enraptured gaze! Whether at morn, in lucid lustre gay, On eastern clouds thy yellow tresses play, Or else at eve, in radiant glory drest, Thou tremblest at the portals of the west, I see no more! But thou mayest fail at length, Like Ossian lose thy beauty and thy strength, Like him--but for a season--in thy sphere To shine with splendour, then to disappear! Thy years shall have an end, and thou no more Bright through the world enlivening radiance pour, But sleep within thy clouds, and fail to rise, Heedless when Morning calls thee to the skies! Then now exult, O Sun! and gaily shine, While Youth and Strength and Beauty all are thine. For Age is dark, unlovely, as the light Shed by the Moon when clouds deform the night, Glimmering uncertain as they hurry past. Loud o'er the plain is heard the northern blast, Mists shroud the hills, and 'neath the growing gloom, The weary traveller shrinks and sighs for home. "
141,FOOTNOTES:,"[2] [I am indebted to the courtesy of Mr. Pierre De La Rose for sending me a copy of the foregoing _Version of Ossian's Address to the Sun_, which was ""Privately printed at the Press of Oliver B. Graves, Cambridge, Massachusetts, June the Tenth, MDCCCXCVIII.,"" and was reprinted in the _Atlantic Monthly_ in December, 1898. A prefatory note entitled, ""From Lord Byron's Notes,"" is prefixed to the Version: ""In Lord Byron's copy of _The Poems of Ossian_ (printed by Dewick and Clarke, London, 1806), which, since 1874, has been in the possession of the Library of Harvard University as part of the Sumner Bequest. The notes which follow appear in Byron's hand."" (For the _Notes_, see the _Atlantic Monthly_, 1898, vol. lxxxii. pp. 810-814.) "
142,FOOTNOTES:,"It is strange that Byron should have made two versions (for another ""version"" from the Newstead MSS., see _Poetical Works_, 1898, i. 229-231) of the ""Address to the Sun,"" which forms the conclusion of ""Carthon;"" but the Harvard version appears to be genuine. It is to be noted that Byron appended to the earlier version eighteen lines of his own composition, by way of moral or application.] "
146,WRITTEN ON BOARD THE LISBON PACKET.,"HUZZA! Hodgson[3], we are going, Our embargo's off at last; Favourable breezes blowing Bend the canvas o'er the mast. From aloft the signal's streaming, Hark! the farewell gun is fired; Women screeching, tars blaspheming, Tell us that our time's expired. Here's a rascal Come to task all, Prying from the Custom-house; Trunks unpacking Cases cracking, Not a corner for a mouse Scapes unsearched amid the racket, Ere we sail on board the Packet. "
148,WRITTEN ON BOARD THE LISBON PACKET.,"Now our boatmen quit their mooring, And all hands must ply the oar; Baggage from the quay is lowering, We're impatient, push from shore. ""Have a care! that case holds liquor-- Stop the boat--I'm sick--oh Lord!"" ""Sick, Ma'am, damme, you'll be sicker, Ere you've been an hour on board."" Thus are screaming Men and women, Gemmen, ladies, servants, Jacks; Here entangling, All are wrangling, Stuck together close as wax.-- Such the general noise and racket, Ere we reach the Lisbon Packet. "
150,WRITTEN ON BOARD THE LISBON PACKET.,"Now we've reached her, lo! the Captain, Gallant Kidd,[4] commands the crew; Passengers their berths are clapt in, Some to grumble, some to spew. ""Hey day! call you that a cabin? Why't is hardly three feet square! Not enough to stow Queen Mab in-- Who the deuce can harbour there?"" ""Who, sir? plenty-- Nobles twenty Did at once my vessel fill.""-- ""Did they? Jesus, How you squeeze us! Would to God they did so still! Then I'd 'scape the heat and racket Of the good ship, Lisbon Packet."" "
152,WRITTEN ON BOARD THE LISBON PACKET.,"Fletcher! Murray! Bob![5] where are you? Stretched along the deck like logs-- Bear a hand, you jolly tar, you! Here's a rope's end for the dogs. Hobhouse muttering fearful curses, As the hatchway down he rolls, Now his breakfast, now his verses, Vomits forth--and damns our souls. ""Here's a stanza[6] On Braganza-- Help!""--""A couplet?""--""No, a cup Of warm water--"" ""What's the matter?"" ""Zounds! my liver's coming up; I shall not survive the racket Of this brutal Lisbon Packet."" "
154,WRITTEN ON BOARD THE LISBON PACKET.,"Now at length we're off for Turkey, Lord knows when we shall come back! Breezes foul and tempests murky May unship us in a crack. But, since Life at most a jest is, As philosophers allow, Still to laugh by far the best is, Then laugh on--as I do now. Laugh at all things, Great and small things, Sick or well, at sea or shore; While we're quaffing, Let's have laughing-- Who the devil cares for more?-- Some good wine! and who would lack it, Ev'n on board the Lisbon Packet? "
155,WRITTEN ON BOARD THE LISBON PACKET.,"Falmouth Roads, _June_ 30, 1809. [First published, _Letters and Journals_, 1830, i. 230-232.] "
157,FOOTNOTES:,"[3] [For Francis Hodgson (1781-1852), see _Letters_, 1898, i. 195, _note_ 1.] "
158,FOOTNOTES:,"[4] [Compare Peter Pindar's _Ode to a Margate Hoy_-- ""Go, beauteous Hoy, in safety ev'ry inch! That storm should wreck thee, gracious Heav'n forbid! Whether commanded by brave Captain Finch Or equally tremendous Captain Kidd.""] "
159,FOOTNOTES:,"[5] [Murray was ""Joe"" Murray, an ancient retainer of the ""Wicked Lord."" Bob was Robert Rushton, the ""little page"" of ""Childe Harold's Good Night."" (See _Poetical Works_, 1899, ii. 26, _note_ 1.)] "
160,FOOTNOTES:,"[6] [For ""the stanza,"" addressed to the ""Princely offspring of Braganza,"" published in the _Morning Post_, December 30, 1807, see _English Bards, etc._, line 142, _note_ 1, _Poetical Works_, 1898, i. 308, 309.] "
162,[TO DIVES.[7] A FRAGMENT.],"UNHAPPY Dives! in an evil hour 'Gainst Nature's voice seduced to deeds accurst! Once Fortune's minion now thou feel'st her power; Wrath's vial on thy lofty head hath burst. In Wit, in Genius, as in Wealth the first, How wondrous bright thy blooming morn arose! But thou wert smitten with th' unhallowed thirst Of Crime unnamed, and thy sad noon must close In scorn and solitude unsought the worst of woes. "
165,FOOTNOTES:,"[7] [Dives was William Beckford. See _Childe Harold_, Canto I. stanza xxii. line 6, _Poetical Works_, 1899, ii. 37, _note_ 1.] "
167,"FAREWELL PETITION TO J. C. H., ESQ^RE^.","O THOU yclep'd by vulgar sons of Men Cam Hobhouse![8] but by wags Byzantian Ben! Twin sacred titles, which combined appear To grace thy volume's front, and gild its rear, Since now thou put'st thyself and work to Sea And leav'st all Greece to _Fletcher_[9] and to me, Oh, hear my single muse our sorrows tell, _One_ song for _self_ and Fletcher quite as well-- "
