,Poem Title,Stanza
21,MOORE.,"Oh, Dick! you may talk of your writing and reading, Your logic and Greek, but there is nothing like feeding. MOORE. "
22,MOORE.,"Upon singing and cookery, Bobby, of course, Standing up for the latter Fine Art in full force. MOORE. "
23,MOORE.,"Are these the _choice dishes_ the Doctor has sent us? Heaven sends us good meats, but the Devil sends cooks. That my life, like the German, may be ""Du lit a la table, de la table au lit.""--MOORE. "
24,TO THE READER.,TO THE READER. 
25,TO THE READER.,"Though cooks are often men of pregnant wit, Through niceness of their subject few have writ. 'Tis a sage question, if the art of cooks Is lodg'd by nature or attain'd by books? That man will never frame a noble treat, Whose whole dependence lies in some _receipt_. Then by pure nature everything is spoil'd,-- She knows no more than stew'd, bak'd, roast, and boil'd. When art and nature join, the effect will be, Some nice _ragout_, or _charming fricasee_. What earth and waters breed, or air inspires, Man for his palate fits by torturing fires. But, though my edge be not too nicely set, Yet I another's appetite may whet; May teach him when to buy, when season's pass'd, What's stale, what choice, what plentiful, what waste, And lead him through the various maze of taste. The fundamental principle of all Is what ingenious cooks the _relish_ call; For when the market sends in loads of food, They all are tasteless till _that_ makes them good. Besides, 'tis no ignoble piece of care, To know for whom it is you would prepare. You'd please a friend, or reconcile a brother, A testy father, or a haughty mother; Would mollify a judge, would cram a squire, Or else some smiles from court you would desire; Or would, perhaps, some hasty supper give, To show the splendid state in which you live. Pursuant to that interest you propose, Must all your wines and all your meat be chose. Tables should be like pictures to the sight, Some dishes cast in shade, some spread in light; Some at a distance brighten, some near hand, Where ease may all their delicace command; Some should be moved when broken, others last Through the whole treat, incentive to the taste. Locket, by many labors feeble grown, Up from the kitchen call'd his eldest son; Though wise thyself (says he), though taught by me, Yet fix this sentence in thy memory: There are some certain things that don't excel, And yet we say are tolerably well. There's many worthy men a lawyer prize, Whom they distinguish as of middle size, For pleading well at bar or turning books; But this is not, my son, the fate of cooks, From whose mysterious art true pleasure springs, To stall of garters, and to throne of kings. A simple scene, a disobliging song, Which no way to the main design belong, Or were they absent never would be miss'd, Have made a well-wrought comedy be hiss'd; So in a feast, no intermediate fault Will be allow'd; but if not best, 'tis nought. If you, perhaps, would try some dish unknown, Which more peculiarly you'd make your own, Like ancient sailors, still regard the coast,-- By venturing out too far you may be lost. By roasting that which your forefathers boil'd, And broiling what they roasted, much is spoil'd. That cook to American palates is complete, Whose savory hand gives turn to common meat. Far from your parlor have your kitchen placed, Dainties may in their working be disgraced. In private draw your poultry, clean your tripe, And from your eels their slimy substance wipe. Let cruel offices be done by night, For they who like the thing abhor the sight. 'Tis by his cleanliness a cook must please; A kitchen will admit of no disease. Were Horace, that great master, now alive, A feast with wit and judgment he'd contrive, As thus: Supposing that you would rehearse A labor'd work, and every dish a verse, He'd say, ""Mend this and t'other line and this."" If after trial it were still amiss, He'd bid you give it a new turn of face, Or set some dish more curious in its place. If you persist, he would not strive to move A passion so delightful as self-love. Cooks garnish out some tables, some they fill, Or in a prudent mixture show their skill. Clog not your constant meals; for dishes few Increase the appetite when choice and new. E'en they who will extravagance profess, Have still an inward hatred for excess. Meat forced too much, untouch'd at table lies; Few care for carving trifles in disguise, Or that fantastic dish some call _surprise_. When pleasures to the eye and palate meet, That cook has render'd his great work complete; His glory far, like _sirloin knighthood_[xi-1] flies Immortal made, as _Kit-cat_ by his pies. Next, let discretion moderate your cost, And when you treat, three courses be the most. Let never fresh machines your pastry try, Unless grandees or magistrates are by, Then you may put _a dwarf into a pie_.[xi-2] Crowd not your table; let your number be Not more than seven, and never less than three. 'Tis the _dessert_ that graces all the feast, For an ill end disparages the rest. A thousand things well done, and one forgot, Defaces obligation by that blot. Make your transparent sweetmeats truly nice With Indian sugar and Arabian spice. And let your various creams encircled be With swelling fruit just ravish'd from the tree. The feast now done, discourses are renewed, And witty arguments with mirth pursued; The cheerful master, 'midst his jovial friends, His glass to their best wishes recommends. The grace cup follows: To the President's health And to the country; Plenty, Peace, and Wealth! Performing, then, the piety of grace, Each man that pleases reassumes his place; While at his gate, from such abundant store, He showers his godlike blessings on the poor. "
26,TO THE READER.,[Decorative illustration] 
27,FOOTNOTES:,FOOTNOTES: 
28,FOOTNOTES:,"[xi-1] Charles I, dining one day off of a loin of beef, was so much pleased with it, knighted it. "
29,FOOTNOTES:,"[xi-2] In the reign of Charles I, Jeffry Hudson (then seven or eight years old, and but eighteen inches in height) was served up to table in a cold pie at the Duke of Buckingham's, and as soon as he made his appearance was presented to the Queen. "
30,FOOTNOTES:,"""Despise not my good counsel."" "
31,MISCELLANEOUS OBSERVATIONS,MISCELLANEOUS OBSERVATIONS 
32,FOR THE USE OF THE,FOR THE USE OF THE 
33,MISTRESS OF A FAMILY.,MISTRESS OF A FAMILY. 
34,MISTRESS OF A FAMILY.,"The mistress of a family should always remember that the welfare and good management of the house depend on the eye of the superior, and, consequently, that nothing is too trifling for her notice, whereby waste may be avoided. "
35,MISTRESS OF A FAMILY.,"Many families have owed their prosperity full as much to the conduct and propriety of female arrangement, as to the knowledge and activity of the father. "
36,MISTRESS OF A FAMILY.,"All things likely to be wanted should be in readiness,--sugars of different qualities should be broken; currants washed, picked and dry in a jar; spice pounded, &c. Every article should be kept in that place best suited to it, as much waste may thereby be avoided. Vegetables will keep best on a stone floor if the air be excluded. Dried meats, hams, &c., the same. All sorts of seeds for puddings, rice, &c., should be close-covered, to preserve from insects. Flour should be kept in a cool, perfectly dry room, and the bag being tied should be changed upside down and back every week, and well shaken. Carrots, parsnips, and beet-roots should be kept in sand for winter use, and neither they nor potatoes be cleared from the earth. Store onions preserve best hung up in a dry room. Straw to lay apples on should be quite dry, to prevent a musty taste. Tarragon gives the flavor of French cookery, and in high gravies should be added only a short time before serving. "
37,MISTRESS OF A FAMILY.,"Basil, savory, and knotted marjoram, or London thyme, to be used when herbs are ordered; but with discretion, as they are very pungent. "
38,MISTRESS OF A FAMILY.,"Celery seeds give the flavor of the plant to soups. Parsley should be cut close to the stalks, and dried on tins in a very cool oven; it preserves its flavor and color, and is very useful in winter. Artichoke bottoms, which have been slowly dried, should be kept in paper bags, and truffles, lemon-peel, &c., in a very dry place, ticketed. "
39,MISTRESS OF A FAMILY.,"Pickles and sweetmeats should be preserved from air: where the former are much used, small jars of each should be taken from the stock-jar, to prevent frequent opening. "
40,MISTRESS OF A FAMILY.,"Some of the lemons and oranges used for juice should be pared first, to preserve the peel dry; some should be halved, and, when squeezed, the pulp cut out, and the outsides dried for grating. "
41,MISTRESS OF A FAMILY.,"If for boiling any liquid, the first way is best. When whites of eggs are used for jelly, or other purposes, contrive to have pudding, custards, &c., to employ the yolks also. "
42,MISTRESS OF A FAMILY.,"Gravies or soups put by, should be daily changed into fresh scalded pans. "
43,MISTRESS OF A FAMILY.,"If chocolate, coffee, jelly, gruel, bark, &c., be suffered to boil over, the strength is lost. "
44,MISTRESS OF A FAMILY.,"The cook should be charged to take care of jelly bags, tapes for the collared things, &c., which, if not perfectly scalded and kept dry, give an unpleasant flavor when next used. "
45,MISTRESS OF A FAMILY.,Hard water spoils the color of vegetables; a pinch of pearlash or salt of wormwood will prevent that effect. 
46,MISTRESS OF A FAMILY.,"When sirloins of beef, loins of veal or mutton come in, part of the suet may be cut off for puddings, or to clarify; dripping will baste everything as well as butter, fowls and game excepted; and for kitchen pies nothing else should be used. "
47,MISTRESS OF A FAMILY.,"Meat and vegetables that the frost has touched should be soaked in cold water two or three hours before they are used, or more if much iced; when put into hot water, or to the fire until thawed, no heat will dress them properly. "
48,MISTRESS OF A FAMILY.,"Meat should be well examined when it comes in, in warm weather. In the height of the summer it is a very safe way to let meat that is to be salted lie an hour in cold water; then wipe it perfectly dry, and have ready salt, and rub it thoroughly into every part, leaving a handful over it besides. Turn it every day and rub the pickle in, which will make it ready for the table in three or four days; if it is desired to be very much corned, wrap it in a well-floured cloth, having rubbed it previously with salt. The latter method will corn fresh beef fit for table the day it comes in; but it must be put into the pot when the water boils. "
49,MISTRESS OF A FAMILY.,"If the weather permits, meat eats much better for hanging two or three days before it be salted. "
50,MISTRESS OF A FAMILY.,"The water in which meat has been boiled makes an excellent soup for the poor, when vegetables, oatmeal, or peas are added, and should not be cleared from the fat. Roast beef bones, or shank bones of ham, make fine peas soup, and should be boiled with the peas the day before eaten, that the fat may be removed. The mistress of the house will find many great advantages in visiting her larder daily before she orders the bill of fare; she will see what things require dressing, and thereby guard against their being spoiled. Many articles may be redressed in a different form from that in which they are first served, an improve the appearance of the table without increasing the expense. "
51,MISTRESS OF A FAMILY.,"In every sort of provisions, the best of the kind goes farthest; cutting out most advantageously, and affording most nourishment. "
52,MISTRESS OF A FAMILY.,"Round of beef, fillet of veal, and leg of mutton, bear a higher price; but having more solid meat, deserve the preference. It is worth notice, however, that those joints which are inferior may be dressed as palatably, and being cheaper ought to be bought in turn; and when weighed with the prime pieces, the price of the latter is reduced. "
53,MISTRESS OF A FAMILY.,"In loins of meat, the long pipe which runs by the bone should be taken out, being apt to taint, as likewise the kernels of beef. "
54,MISTRESS OF A FAMILY.,"Rumps and aitch bones of beef are often bruised by the blows the drovers give, and that part always taints: avoid purchasing such. "
55,MISTRESS OF A FAMILY.,"The shank bones of mutton should be saved, and after soaking and bruising may be added to give richness to gravies and soups, and they are particularly nourishing for the sick. "
56,MISTRESS OF A FAMILY.,"Calves' tongues, salted, make a more useful dish than when dressed with the brains, which may be served without. "
57,MISTRESS OF A FAMILY.,"Some people like neats' tongues cured with the root, in which case they look much larger; but should the contrary be approved, the root must be cut off close to the gullet, next to the tongue, but without taking away the fat under the tongue. The root must be soaked in salt and water, and extremely well cleaned before it be dressed; and the tongue laid in salt for a night and day before pickled. "
58,MISTRESS OF A FAMILY.,"Great attention is requisite in salting meat, and in the country, where great quantities are cured, it is of still more importance. Beef and pork should be well sprinkled, and a few hours after hung to drain, before it be rubbed with the preserving salts; which mode, by cleansing the meat from the blood, tends to keep it from tasting strong; it should be turned daily, and, if wanted soon, rubbed. A salting tub may be used, and a cover should fit close. Those who use a good deal of salt will find it well to boil up the pickle, skim, and when cold pour it over meat that has been sprinkled and drained. In some families great loss is sustained by the spoiling of meat. If meat is brought from a distance in warm weather, the butcher should be charged to cover it close, and bring it early in the morning. "
59,MISTRESS OF A FAMILY.,"Mutton will keep long, by washing with vinegar the broad end of the leg; if any damp appears, wipe it immediately. If rubbed with salt lightly, it will not eat the worse. Game is brought in when not likely to keep a day, in the cook's apprehension, yet may be preserved two or three days if wanted, by the following method: "
60,MISTRESS OF A FAMILY.,"If birds (woodcocks and snipes excepted, which must not be drawn), draw them, pick and take out the crop, wash them in two or three waters, and rub them with a little salt. Have ready a large saucepan of boiling water, put the birds in it, and let them remain five minutes, moving it, that it may go through them. When all are finished, hang them by the heads in a cold place; when drained, pepper the inside and necks; when to be roasted, wash, to take off the pepper. The most delicate birds, even grouse, may be kept this way, if not putrid. "
61,MISTRESS OF A FAMILY.,"Birds that live by suction, &c., bear being high: it is probable that the heat might cause them to taint more, as a free passage for the scalding water could not be obtained. "
62,MISTRESS OF A FAMILY.,"Fresh-water fish has often a muddy taste, to take off which, soak it in strong salt and water; or, if of a size to bear it, give it a scald in the same, after extremely good cleaning and washing. "
63,MISTRESS OF A FAMILY.,"In the following, and indeed all other receipts, though the quantities may be as accurately set down as possible, yet much must be left to the discretion of the persons who use them. "
64,MISTRESS OF A FAMILY.,"The different taste of people requires more or less of the flavor of spices, garlic, butter, &c., which can never be directed by general rules, and if the cook has not a good taste, and attention to that of her employers, not all the ingredients with which nature or art can furnish her will give an exquisite relish to her dishes. "
65,MISTRESS OF A FAMILY.,"The proper articles should be at hand, and she must proportion them until the true zest be obtained. "
66,MISTRESS OF A FAMILY.,"March, 1864. "
67,MISTRESS OF A FAMILY.,Poetical Cook-Book. 
68,SOUPS.,SOUPS. 
69,TURTLE SOUP.,TURTLE SOUP. 
70,GRAINGER.,"Sons of Apicius! say, can Europe's seas, Can aught the edible creation yield Compare with _turtle_, boast of land and wave? GRAINGER. "
71,MOORE.,"And, zounds! who would grudge _Turtle soup_, though it came to five guineas the bowl? MOORE. "
72,MOORE.,"The day before you dress a turtle, chop the herbs, and make the forcemeat; then, on the preceding evening, suspend the turtle by the two hind fins with a cord, and put one round the neck with a heavy weight attached to it to draw out the neck, that the head may be cut off with more ease; let the turtle hang all night, in which time the blood will be well drained from the body. Then, early in the morning, having your stoves and plenty of hot water in readiness, take the turtle, lay it on the table on its back, and with a strong pointed knife cut round the under shell (which is the callipee),--there are joints at each end, which must be carefully found,--gently separating it from the callipash (which is the upper shell); be careful that in cutting out the gut you do not break the gall. When the callipee and the callipash are perfectly separated, take out that part of the gut that leads from the throat; that with the hearts put into a basin of water by themselves, the other interior part put away. Take the callipee, and cut off the meat which adheres to it in four quarters, laying it on a clean dish. Take twenty pounds of veal, chop it up, and set it in a large pot, as directed for espagnoles, putting in the flesh of the turtle at the same time, with all kinds of turtle herbs, carrots, onions, one pound and a half of lean ham, peppercorns, salt, and a little spice, and two bay leaves, leaving it to stew till it take the color of espagnole; put the fins--the skin scalded off--and hearts in, half an hour before you fill it, with half water, and half beef stock, then carefully skim it; put in a bunch of parsley, and let it boil gently like consommé. While the turtle is stewing, carefully scald the head, the callipee, and all that is soft of the callipash, attentively observing to take off the smallest skin that may remain; put them with the gut into a large pot of water to boil till tender; when so, take them out and cut them in squares, putting them in a basin by themselves till wanted for the soup. The next thing is the thickening of the soup, which must be prepared in the same manner as sauce tournée. The turtle being well done, take out the fins and hearts, and lay them on a dish; the whole of the liquor must pass through a sieve into a large pan; then with a ladle take off all the fat, put it into a basin, then mix in the turtle liquor (a small quantity at a time), with the thickening made the same as tournée; but it does not require to, neither must it, be one-twentieth part as thick. Set it over a brisk fire, and continue stirring till it boils. When it has boiled gently for one hour put in the callipee and callipash with the guts, hearts, and some of the best of the meat and head, all cut in squares, with the forcemeat balls and herbs, which you should have ready chopped and stewed in espagnole; the herbs and parsley, lemon, thyme, marjoram, basil, savory, and a few chopped mushrooms. "
73,MOORE.,"It must be carefully attended to and skimmed, and one hour and a half before dinner put in a bottle of Madeira wine, and nearly half a bottle of brandy, keeping it continually boiling gently, and skimming it, then take a basin, put a little cayenne into it, with the juice of six lemons squeezed through a sieve. When the dinner is wanted, skim the turtle, stir it well up, and put a little salt, if necessary; then stir the cayenne and lemon juice in, and ladle it into the tureen. This receipt will answer for a turtle between fifty and sixty pounds. "
74,CHICKEN BROTH.,CHICKEN BROTH. 
75,CHICKEN BROTH.,"The _chicken broth_ was brought at nine; He then arose to ham and wine, And, with a philosophic air, Decided on the bill of fare. "
76,CHICKEN BROTH.,"Take the remaining parts of a chicken from which panada has been made, all but the rump; skin, and put them into the water it was first boiled in, with the addition of a little mace, onion, and a few pepper-corns, and simmer it. When of a good flavor, put to it a quarter of an ounce of sweet almond beaten with a spoonful of water; boil it a little while, and when cold take off the fat. "
77,FISH.,FISH. 
78,TO STEW FISH WHITE.,TO STEW FISH WHITE. 
79,MOORE.,"His soup scientific,--his _fishes_ quite prime; His patés superb, and his cutlets sublime. MOORE. "
80,MOORE.,"Let your fish be cleaned and salted; save your melts or kows. Cut three onions and parsley root, boil them in a pint of water; cut your fish in pieces to suit; take some clever sized pieces, cut them from the bone, chop them fine, mix with them the melts, crumbs of bread, a little ginger, one egg well beaten, leeks, green parsley, all made fine; take some bread, and make them in small balls; lay your fish in your stewpan, layer of fish and layer of onions; sprinkle with ginger, pour cold water over to cover your fish; let it boil till done, then lay your fish nicely on a dish. To make the sauce, take the juice of a large lemon and yolk of an egg, well beaten together, teaspoonful of flour; mix it gradually with half a pint of the water the fish was done in, then with all your water put in your balls; let it boil very quick; when done throw the balls and gravy over your fish. "
81,ANOTHER WAY TO STEW FISH.,ANOTHER WAY TO STEW FISH. 
82,ANOTHER WAY TO STEW FISH.,"Behold, the dishes due appear! _Fish_ in the van, beef in the rear. Ah! all the luxury of fish, With scalding sauce. "
83,ANOTHER WAY TO STEW FISH.,"Boil six onions in water till tender, strain, and cut them in slices. Put your fish, cut in slices, in a stewpan with a quart of water, salt, pepper, ginger and mace to suit taste; let it boil fifteen minutes; add the onions, and forcemeat balls made of chopped fish, grated bread, chopped onion, parsley, marjoram, mace, pepper, ginger and salt, and five eggs beat up with a spoon into balls, and drop them into the pan of fish when boiling; cover close for ten minutes, take it off the fire, and then add six eggs with the juice of five lemons; stir the gravy very slowly, add chopped parsley, and let it all simmer on a slow fire, keeping the pan in motion until it just boils, when it must be taken off quickly, or the sauce will break. A little butter or sweet oil added to the balls is an improvement. If you meet with good success in the cooking of this receipt, you will often have stewed fish. "
84,PERCH WITH WINE.,PERCH WITH WINE. 
85,GREEN.,"Here haddock, hake, and flounders are, And eels, and _perch_, and cod. GREEN. "
86,GREEN.,"Having scalded and taken out the gills, put the perch into a stew-pan, with equal quantities of stock and white wine, a bay leaf, a clove of garlic, a bunch of parsley, and scallions, two cloves, and some salt. "
87,GREEN.,"When done, take out the fish, strain off the liquor, the dregs of which mix with some butter and a little flour; beat these up, set them on the fire, stewing till quite done, adding pepper, grated nutmeg, and a ball of anchovy butter. Drain the perch well, and dish them with the above sauce. "
88,TO STEW FISH BROWN.,TO STEW FISH BROWN. 
89,GAY.,"Here stay thy haste, And with the _savory fish_ indulge thy taste. GAY. "
90,GAY.,"Have your fish cleaned, the melts or kows being taken out whole; salt your fish, and let it lay half an hour. Cut your onions in slices, fry them with parsley-root, cut in long thin slices, in half a teacup of sweet oil, till they become a fine brown. Wash and dry your fish, cut it in pieces, put it in your stewpan, layer of fish and layer of browned onion, &c. Take a quart of beer, half a pint of vinegar, quarter pound of sugar, two tablespoonfuls powdered ginger, mixed well together, pour over your fish till covered. When putting your fish in the pan, split the head in two, and place it at the bottom, the smaller pieces on the top, the rows uppermost; let them cook very quick. Take out your fish, lay it nicely on a dish, mix a little flour in your gravy, give it a boil, throw it over the fish, and let it stand to cool. "
91,ROASTED STURGEON.,ROASTED STURGEON. 
92,KING.,"Your betters will despise you, if they see Things that are far surpassing your degree; Therefore beyond your substance never treat; 'Tis plenty, in small fortune, to be neat; A widow has cold pie, nurse gives you cake, From generous merchants ham or _sturgeon_ take. KING. "
93,KING.,"Take a large piece of sturgeon, or a whole small one, clean and skin it properly, lard it with eel and anchovies, and marinade it in a white wine marmalade. Fasten it to the spit and roast it, basting frequently with the marinade strained. Let the fish be a nice color, and serve with a pepper sauce. "
94,BOILED SALMON.,BOILED SALMON. 
95,GAY.,"Red speckled trouts, the _salmon's_ silver jole, The jointed lobster and unscaly sole, And luscious scallops to allure the tastes Of rigid zealots to delicious feasts; Wednesdays and Fridays, you'll observe from hence, Days when our sins were doomed to abstinence. GAY. "
96,GAY.,"Put on a fish-kettle, with spring water enough to well cover the salmon you are going to dress, or the salmon will neither look nor taste well (boil the liver in a separate saucepan). When the water boils put in a handful of salt, take off the scum as soon as it rises; have the fish well washed, put it in, and if it is thick, let it boil very gently. Salmon requires as much boiling as meat; about a quarter of an hour to a pound of meat; but practice can only perfect the cook in dressing salmon. "
97,GAY.,"A quarter of a salmon will take as long boiling as half a one. You must consider the thickness, not the weight. "
98,GAY.,"_Obs._ The thinnest part of the fish is the fattest, and if you have a ""grand gourmand"" at table, ask him if he is for thick or thin. "
99,GAY.,Lobster sauce and rye bread should be eaten with boiled salmon. 
100,BOILED LOBSTER.,BOILED LOBSTER. 
101,BUTLER.,"But soon, like _lobster boil'd_, the morn From black to red began to turn. BUTLER. "
102,BUTLER.,"Those of the middle size are best. The male lobster is preferred to eat, and the female to make sauce of. Set on a pot with water, salted in proportion of a tablespoonful of salt to a quart of water. When the water boils, put it in, and keep it boiling briskly from half an hour to an hour, according to its size; wipe all the scum off it, and rub the shell with a little butter or sweet oil, break off the great claws, crack them carefully in each joint, so that they may not be shattered, and yet come to pieces easily, cut the tail down the middle, and send the body whole. "
103,OYSTERS.,OYSTERS. 
104,GAY.,"The man had sure a palate cover'd o'er With brass or steel, that on the rocky shore First broke the oozy _oyster's_ pearly coat, And risk'd the living morsel down his throat. GAY. "
105,GAY.,"Common people are indifferent about the manner of opening oysters, and the time of eating them, after they are opened. Nothing, however, is more important in the enlightened eyes of the experienced oyster-eater. Those who wish to enjoy this delicious restorative in its utmost perfection must eat it the moment it is opened, with its own gravy in the under shell. If not eaten while absolutely alive, its flavor and spirit are lost. "
106,FRIED OYSTERS.,FRIED OYSTERS. 
107,COWPER.,"You shapeless nothing, in a dish! You, that are but almost a fish! COWPER. "
108,COWPER.,"The largest and finest oysters should be chosen for frying. Simmer them in their own liquor for a couple of minutes; take them out, and lay them on a cloth to drain; beard them, and then flour them, egg and breadcrumb them, put them into boiling fat, and fry them a delicate brown. "
109,COWPER.,"A much better way is to beat the yolks of eggs, and mix with the grated bread, a small quantity of beaten nutmeg and mace, and a little salt. Having stirred this batter well, dip your oysters into it, and fry them in lard, till they are a light brown color. Take care not to do them too much. Serve them up hot. For grated bread, some substitute crackers pounded to a powder, and mixed with yolk of egg and spice. "
110,STEWED OYSTERS.,STEWED OYSTERS. 
111,DONNE.,"By nerves about our palate placed, She likewise judges of the taste. Who would ask for her opinion Between an _oyster_ and an onion? DONNE. "
112,DONNE.,"Stew with a quart of oysters, and their liquor strained, a glass of white wine, one anchovy bruised, seasoned with white pepper, salt, a little mace, and a bunch of sweet herbs; let all stew gently an hour, or three quarters. Pick out the bunch of herbs, and add a quarter pound of fresh butter kneaded in a large tablespoonful of flour, and stew them ten or twelve minutes. "
113,DONNE.,"Serve them garnished with bread sippets and cut lemon. They may be stewed simply in their own liquor, seasoned with salt, pepper, and grated nutmeg, and thickened with cream, flour, and butter. "
114,OYSTER LOAVES.,OYSTER LOAVES. 
115,DONNE.,"_'Tis no one thing_; it is not fruit, nor root, Nor poorly limited with head or foot. DONNE. "
116,DONNE.,"Cut off the tops of some small French rolls, take out the crumb, fry them brown and crisp with clarified butter, then fry some breadcrumbs; stew the requisite quantity of oysters, bearded and cut in two, in their liquor, with a little white wine, some gravy, and seasoned with grated lemon-peel, powdered mace, pepper and salt; add a bit of butter, fill the rolls with oysters, and serve them with the fried breadcrumbs in a dish. "
117,SCALLOPED OYSTERS.,SCALLOPED OYSTERS. 
118,GAY.,"What will not luxury taste? Earth, sea, and air, Are daily ransack'd for the bills of fare. GAY. "
119,GAY.,"Stew the oysters slowly in their own liquor for two or three minutes, take them out with a spoon, beard them, and skim the liquor, put a bit of butter into a stewpan; when it is melted, add as much fine breadcrumbs as will dry it up; then put to it the oyster liquor, and give it a boil up; put the oysters into scallop shells that you have buttered, and strewed with breadcrumbs, then a layer of oysters, then breadcrumbs, and then again oysters; moisten it with the oyster liquor, cover them with breadcrumbs, put about half a dozen little bits of butter on the top of each, and brown them in a Dutch oven. "
120,GAY.,"Essence of anchovy, ketchup, cayenne, grated lemon-peel, mace, and other spices are added by those who prefer piquance to the genuine flavor of the oyster. "
121,MEATS.,MEATS. 
122,VENISON.,VENISON. 
123,GOLDSMITH.,"Thanks, my lord, for your _venison_; for finer or fatter Never ranged in a forest or smoked in a platter. The haunch was a picture for painters to study, The fat was so white, and the lean was so ruddy. GOLDSMITH. "
124,GOLDSMITH.,"The haunch of buck will take about three hours and three quarters roasting. Put a coarse paste of brown flour and water, and a paper over that, to cover all the fat; baste it well with dripping, and keep it at a distance, to get hot at the bones by degrees. When near done, remove the covering, and baste it with butter, and froth it up before you serve. Gravy for it should be put in a boat, and not in the dish (unless there be none in the venison), and made thus: cut off the fat from two or three pounds of a loin of old mutton, and set it in steaks on a gridiron for a few minutes, just to brown one side; put them in a saucepan with a quart of water, cover quite close for an hour, and gently simmer it; then uncover, and stew till the gravy be reduced to a pint. Season only with salt. "
125,VENISON PASTY.,VENISON PASTY. 
126,GOLDSMITH.,"And now that I think on't, as I am a sinner! We wanted this venison to make out the dinner. What say you? a _pasty_! it shall and it must, And my wife, little Kitty, is famous for crust. ""What the de'il, mon, a pasty!"" re-echoed the Scot. ""Though splitting, I'll still keep a corner for that."" ""We'll all keep a corner,"" the lady cried out; ""We will all keep a corner!"" was echoed about. GOLDSMITH. "
127,GOLDSMITH.,"Cut a neck or breast into small steaks, rub them over with a seasoning of sweet herbs, grated nutmeg, pepper and salt; fry them slightly in butter. Line the sides and edges of a dish with puff paste, lay in the steaks, and add half a pint of rich gravy, made with the trimmings of the venison; add a glass of port wine, and the juice of half a lemon or teaspoonful of vinegar; cover the dish with puff paste, and bake it nearly two hours; some more gravy may be poured into the pie before serving it. "
128,ROAST BEEF.,ROAST BEEF. 
129,BURNS.,"And aye a rowth, a _roast beef_ and claret: Syne wha wad starve! BURNS. "
130,BURNS.,"The noble sirloin of about fifteen pounds will require to be before the fire about three and a half to four hours; take care to spit it evenly, that it may not be heavier on one side than on the other; put a little clean dripping into the dripping-pan (tie a sheet of paper over to preserve the fat); baste it well as soon as it is put down, and every quarter of an hour all the time it is roasting, till the last half hour; then take off the paper and make some gravy for it. Stir the fire, and make it clear; to brown and froth it, sprinkle a little salt over it, baste it with butter, and dredge it with flour; let it go a few minutes longer till the froth rises, take it up, put it on the dish, and serve it. "
131,BEEF À LA BRAISE.,BEEF À LA BRAISE. 
