,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
1916,PG30229,Dante's Hel: In proza overgebracht en met een inleiding voorzien,Dante Alighieri,1265.0,1321.0,['nl'],77,"'Hell', 'Italian poetry -- To 1400 -- Translations into Dutch', 'Epic poetry, Italian -- Translations into Dutch'",Text,'Italian poetry -- To 1400 -- Translations into Dutch'
1917,PG30229,Dante's Hel: In proza overgebracht en met een inleiding voorzien,Dante Alighieri,1265.0,1321.0,['nl'],77,"'Hell', 'Italian poetry -- To 1400 -- Translations into Dutch', 'Epic poetry, Italian -- Translations into Dutch'",Text,'Epic poetry
2060,PG31978,Bezette stad,"Ostaijen, Paul van",1896.0,1928.0,['nl'],45,"'Brussels (Belgium) -- History -- German occupation, 1914-1918 -- Poetry', 'Letter-pictures'",Text,1914-1918 -- Poetry'
2077,PG32180,"Een acht en twintigtal voorwerpen uit de natuurlijke geschiedenis, geschikt voor rederijkers- & nutsvoordrachten,: in den trant van de gedichten van den schoolmeester, met een aanbevelend woord van wijlen Mr. J. Van Lennep","Ribbius, Gerlacus",,,['nl'],26,"'Animals -- Poetry', 'Dutch poetry'",Text,'Animals -- Poetry'
2078,PG32180,"Een acht en twintigtal voorwerpen uit de natuurlijke geschiedenis, geschikt voor rederijkers- & nutsvoordrachten,: in den trant van de gedichten van den schoolmeester, met een aanbevelend woord van wijlen Mr. J. Van Lennep","Ribbius, Gerlacus",,,['nl'],26,"'Animals -- Poetry', 'Dutch poetry'",Text,'Dutch poetry'
2225,PG34261,Vanden Vos Reinaerde: Uitgegeven en Toegelicht,,,,['nl'],253,'Reynard the Fox (Legendary character) -- Poetry',Text,'Reynard the Fox (Legendary character) -- Poetry'
2555,PG39181,Dante's Louteringsberg: in proza overgebracht,Dante Alighieri,1265.0,1321.0,['nl'],45,"'Italian poetry -- To 1400 -- Translations into Dutch', 'Epic poetry, Italian -- Translations into Dutch'",Text,'Italian poetry -- To 1400 -- Translations into Dutch'
2556,PG39181,Dante's Louteringsberg: in proza overgebracht,Dante Alighieri,1265.0,1321.0,['nl'],45,"'Italian poetry -- To 1400 -- Translations into Dutch', 'Epic poetry, Italian -- Translations into Dutch'",Text,'Epic poetry
2714,PG42293,Van den Vos Reynaerde,,,,['nl'],145,"'Reynard the Fox (Legendary character) -- Poetry', 'Dutch literature'",Text,'Reynard the Fox (Legendary character) -- Poetry'
3021,PG46881,Mijn verlustiging,"Bilderdijk, Willem",1756.0,1831.0,['nl'],43,'Dutch poetry',Text,'Dutch poetry'
3079,PG47668,De Vliegende Kogel,"Rinke, Jan",1863.0,1922.0,['nl'],23,"'Stories in rhyme', 'Humorous poetry', 'Holes -- Juvenile poetry', 'Wit and humor, Juvenile', 'Firearms -- Juvenile poetry', 'Bullets -- Juvenile poetry'",Text,'Humorous poetry'
3080,PG47668,De Vliegende Kogel,"Rinke, Jan",1863.0,1922.0,['nl'],23,"'Stories in rhyme', 'Humorous poetry', 'Holes -- Juvenile poetry', 'Wit and humor, Juvenile', 'Firearms -- Juvenile poetry', 'Bullets -- Juvenile poetry'",Text,'Holes -- Juvenile poetry'
3081,PG47668,De Vliegende Kogel,"Rinke, Jan",1863.0,1922.0,['nl'],23,"'Stories in rhyme', 'Humorous poetry', 'Holes -- Juvenile poetry', 'Wit and humor, Juvenile', 'Firearms -- Juvenile poetry', 'Bullets -- Juvenile poetry'",Text,'Firearms -- Juvenile poetry'
3082,PG47668,De Vliegende Kogel,"Rinke, Jan",1863.0,1922.0,['nl'],23,"'Stories in rhyme', 'Humorous poetry', 'Holes -- Juvenile poetry', 'Wit and humor, Juvenile', 'Firearms -- Juvenile poetry', 'Bullets -- Juvenile poetry'",Text,'Bullets -- Juvenile poetry'
3115,PG48113,"De complete werken van Joost van Vondel. Vergelijking van de Verlossinge der Kindren Israels met de Vrijwording der Vereenigde Nederlandsche Provinciën, [etc.]","Vondel, Joost van den",1587.0,1679.0,['nl'],32,'Dutch poetry',Text,'Dutch poetry'
3142,PG48607,De complete werken van Joost van Vondel. Vorstelijke warande der dieren,"Vondel, Joost van den",1587.0,1679.0,['nl'],57,'Dutch poetry',Text,'Dutch poetry'
3160,PG48956,De complete werken van Joost van Vondel. De Vaderen,"Vondel, Joost van den",1587.0,1679.0,['nl'],18,'Dutch poetry',Text,'Dutch poetry'
3221,PG49910,De complete werken van Joost van Vondel. De Heerlijkheid van Salomon,"Vondel, Joost van den",1587.0,1679.0,['nl'],29,'Dutch poetry',Text,'Dutch poetry'
3252,PG50677,Beówulf: Angelsaksisch volksepos vertaald in stafrijm en met inleiding en aanteekeningen voorzien,,,,['nl'],125,"'Dragons -- Poetry', 'Epic poetry, English (Old) -- Translations into Dutch', 'Monsters -- Poetry'",Text,'Dragons -- Poetry'
3253,PG50677,Beówulf: Angelsaksisch volksepos vertaald in stafrijm en met inleiding en aanteekeningen voorzien,,,,['nl'],125,"'Dragons -- Poetry', 'Epic poetry, English (Old) -- Translations into Dutch', 'Monsters -- Poetry'",Text,'Epic poetry
3254,PG50677,Beówulf: Angelsaksisch volksepos vertaald in stafrijm en met inleiding en aanteekeningen voorzien,,,,['nl'],125,"'Dragons -- Poetry', 'Epic poetry, English (Old) -- Translations into Dutch', 'Monsters -- Poetry'",Text,'Monsters -- Poetry'
3301,PG51416,De Hazen en de Kabouters,"de Holl, Henr.",,,['nl'],26,"'Picture books for children', ""Children's poetry, Dutch""",Text,"""Children's poetry"
3337,PG52075,Historie van het huis van Adriaan: Eene grappige vertelling,Anonymous,,,['nl'],17,"'Nursery rhymes', ""Children's poetry, Dutch""",Text,"""Children's poetry"
3379,PG52542,"De complete werken van Joost van Vondel. Op de Aankomste van de Koninginne van 't Zuiden te Hierusalem, [etc.]","Vondel, Joost van den",1587.0,1679.0,['nl'],19,'Dutch poetry',Text,'Dutch poetry'
3381,PG52549,Bloemensprookjes van Tante Jo,"Alcott, Louisa May",1832.0,1888.0,['nl'],52,"'Fairy tales -- United States', 'Fairies -- Juvenile poetry', 'Flowers -- Juvenile poetry', 'Short stories', 'Flowers -- Juvenile fiction', ""Children's stories, American""",Text,'Fairies -- Juvenile poetry'
3382,PG52549,Bloemensprookjes van Tante Jo,"Alcott, Louisa May",1832.0,1888.0,['nl'],52,"'Fairy tales -- United States', 'Fairies -- Juvenile poetry', 'Flowers -- Juvenile poetry', 'Short stories', 'Flowers -- Juvenile fiction', ""Children's stories, American""",Text,'Flowers -- Juvenile poetry'
3650,PG55929,"De complete werken van Joost van Vondel. Hymnus of Lofzang van de Kristelijke Ridder, [etc.]","Vondel, Joost van den",1587.0,1679.0,['nl'],22,'Dutch poetry',Text,'Dutch poetry'
3702,PG56706,De complete werken van Joost van Vondel. Davids Lofzang van Jeruzalem,"Vondel, Joost van den",1587.0,1679.0,['nl'],35,'Dutch poetry',Text,'Dutch poetry'
3706,PG56749,Ruize-rijmen,Charivarius,1870.0,1946.0,['nl'],38,'Dutch poetry',Text,'Dutch poetry'
3724,PG57073,De complete werken van Joost van Vondel. De Amsteldamsche Hecuba,"Vondel, Joost van den",1587.0,1679.0,['nl'],27,"'Dutch drama', 'Dutch poetry'",Text,'Dutch poetry'
3751,PG57772,De Hoovenier,"Tagore, Rabindranath",1861.0,1941.0,['nl'],23,"'Indic poetry -- Translations into Dutch', 'Tagore, Rabindranath, 1861-1941 -- Translations into Dutch', 'Bengali poetry -- Translations into Dutch'",Text,'Indic poetry -- Translations into Dutch'
3752,PG57772,De Hoovenier,"Tagore, Rabindranath",1861.0,1941.0,['nl'],23,"'Indic poetry -- Translations into Dutch', 'Tagore, Rabindranath, 1861-1941 -- Translations into Dutch', 'Bengali poetry -- Translations into Dutch'",Text,'Bengali poetry -- Translations into Dutch'
4405,PG67276,Faust: Dramatisch dichtstuk van Goethe [deel 1],"Goethe, Johann Wolfgang von",1749.0,1832.0,['nl'],176,"'Legends -- Germany -- Drama', 'German poetry -- Translations into Dutch', 'Magicians -- Drama', 'Faust, -approximately 1540 -- Drama'",Text,'German poetry -- Translations into Dutch'
4512,PG6922,De Liereman,"Schipper, Lieuwe",1808.0,1870.0,['nl'],9,'Poetry',Text,'Poetry'
4527,PG69396,Sint Nikolaas en zijn knecht,"Schenkman, J. (Jan)",1806.0,1863.0,['nl'],22,"""Saint Nicholas' Day -- Juvenile poetry""",Text,"""Saint Nicholas' Day -- Juvenile poetry"""
4535,PG6959,Myne eerste vlerken,"Stroobant, Eugeen Edward",1819.0,1889.0,['nl'],15,'Poetry',Text,'Poetry'
4610,PG70860,Japanse Verzen,"Rensburg, J. K. (Jacques Karel)",1870.0,1943.0,['nl'],30,'Dutch poetry',Text,'Dutch poetry'
4689,PG72533,Jacob Cats : $b Keur uit zijn Verhalende Gedichten,"Cats, Jacob",1577.0,1660.0,['nl'],37,'Dutch poetry',Text,'Dutch poetry'
4819,PG8468,De ondergang der Eerste Wareld,"Bilderdijk, Willem",1756.0,1831.0,['nl'],16,'Dutch poetry',Text,'Dutch poetry'
