,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
3237,PG50341,"Cantos de Vida y Esperanza, Los Cisnes y otros poemas.: Obras Completas Vol. VII","Darío, Rubén",1867.0,1916.0,['es'],82,'Nicaraguan poetry',Text,'Nicaraguan poetry'
3302,PG51458,"Canto a la Argentina, Oda a Mitre y otros poemas: Obras Completas Vol. IX","Darío, Rubén",1867.0,1916.0,['es'],49,'Nicaraguan poetry',Text,'Nicaraguan poetry'
3310,PG51569,Poema del Otoño y otros poemas: Obras Completas Vol. XI,"Darío, Rubén",1867.0,1916.0,['es'],78,'Nicaraguan poetry',Text,'Nicaraguan poetry'
3316,PG51711,El Canto Errante: Obras Completas Vol. XVI,"Darío, Rubén",1867.0,1916.0,['es'],52,'Nicaraguan poetry',Text,'Nicaraguan poetry'
3523,PG53867,Lira Póstuma: Obras Completas Vol. XXI,"Darío, Rubén",1867.0,1916.0,['es'],22,'Nicaraguan poetry',Text,'Nicaraguan poetry'
3613,PG55206,Fábulas,"Samaniego, Félix María",1745.0,1801.0,['es'],177,"'Fables, Spanish', 'Spanish poetry'",Text,'Spanish poetry'
3627,PG55480,"Granada, Poema Oriental, precedido de la Leyenda de al-Hamar, Tomo 1","Zorrilla, José",1817.0,1893.0,['es'],32,'Granada (Spain) -- History -- Poetry',Text,'Granada (Spain) -- History -- Poetry'
3731,PG57303,La Divina Comedia,Dante Alighieri,1265.0,1321.0,['es'],2474,"'Dante Alighieri, 1265-1321 -- Adaptations', 'Epic poetry, Italian -- Adaptations'",Text,'Epic poetry
3749,PG57654,La Ilíada,Homer,-750.0,-650.0,['es'],602,"'Trojan War', 'Achilles (Mythological character)', 'Epic poetry, Greek -- Translations into Spanish'",Text,'Epic poetry
3769,PG58103,20 poemas para ser leídos en el tranvía,"Girondo, Oliverio",1891.0,1967.0,['es'],293,'Argentine poetry',Text,'Argentine poetry'
3771,PG58221,La Odisea,Homer,-750.0,-650.0,['es'],3667,"'Epic poetry, Greek -- Translations into Spanish', 'Odysseus, King of Ithaca (Mythological character)'",Text,'Epic poetry
3774,PG58275,"Granada, Poema Oriental, precedido de la Leyenda de al-Hamar, Tomo 2","Zorrilla, José",1817.0,1893.0,['es'],22,'Granada (Spain) -- History -- Poetry',Text,'Granada (Spain) -- History -- Poetry'
4010,PG61415,Místicas; poesías,"Adler, María Raquel",1901.0,1974.0,['es'],113,'Argentine poetry',Text,'Argentine poetry'
4013,PG61508,Eneida; v.1 de 2,Virgil,-70.0,-19.0,['es'],77,"'Aeneas (Legendary character) -- Poetry', 'Epic poetry, Latin -- Translations into Spanish'",Text,'Aeneas (Legendary character) -- Poetry'
4014,PG61508,Eneida; v.1 de 2,Virgil,-70.0,-19.0,['es'],77,"'Aeneas (Legendary character) -- Poetry', 'Epic poetry, Latin -- Translations into Spanish'",Text,'Epic poetry
4101,PG62711,Naturaleza de las cosas: Versión en prosa del poema «De rerum natura»,,,,['es'],95,"'Didactic poetry, Latin -- Adaptations', 'Philosophy, Ancient'",Text,'Didactic poetry
4137,PG63378,El corazón juglar,"Urbina, Luis G. (Luis Gonzaga)",1864.0,1934.0,['es'],47,'Mexican poetry',Text,'Mexican poetry'
4171,PG63823,Nuevas poesías y evangélicas: con un estudio del Dr. Alfredo Palacios,Almafuerte,1854.0,1917.0,['es'],47,"'Argentine poetry', 'Argentine literature'",Text,'Argentine poetry'
4232,PG64775,Los Lusíadas: Poema épico en diez cantos,"Camões, Luís de",,1580.0,['es'],65,"'Explorers -- Portugal -- Poetry', 'Portugal -- Colonies -- Asia -- Poetry', 'Portuguese poetry -- Classical period, 1500-1700 -- Translations into Spanish', 'Gama, Vasco da, 1469-1524 -- Poetry', 'India -- Discovery and exploration -- Poetry', 'Epic poetry, Portuguese -- Translations into Spanish'",Text,'Explorers -- Portugal -- Poetry'
4233,PG64775,Los Lusíadas: Poema épico en diez cantos,"Camões, Luís de",,1580.0,['es'],65,"'Explorers -- Portugal -- Poetry', 'Portugal -- Colonies -- Asia -- Poetry', 'Portuguese poetry -- Classical period, 1500-1700 -- Translations into Spanish', 'Gama, Vasco da, 1469-1524 -- Poetry', 'India -- Discovery and exploration -- Poetry', 'Epic poetry, Portuguese -- Translations into Spanish'",Text,'Portugal -- Colonies -- Asia -- Poetry'
4234,PG64775,Los Lusíadas: Poema épico en diez cantos,"Camões, Luís de",,1580.0,['es'],65,"'Explorers -- Portugal -- Poetry', 'Portugal -- Colonies -- Asia -- Poetry', 'Portuguese poetry -- Classical period, 1500-1700 -- Translations into Spanish', 'Gama, Vasco da, 1469-1524 -- Poetry', 'India -- Discovery and exploration -- Poetry', 'Epic poetry, Portuguese -- Translations into Spanish'",Text,'Portuguese poetry -- Classical period
4235,PG64775,Los Lusíadas: Poema épico en diez cantos,"Camões, Luís de",,1580.0,['es'],65,"'Explorers -- Portugal -- Poetry', 'Portugal -- Colonies -- Asia -- Poetry', 'Portuguese poetry -- Classical period, 1500-1700 -- Translations into Spanish', 'Gama, Vasco da, 1469-1524 -- Poetry', 'India -- Discovery and exploration -- Poetry', 'Epic poetry, Portuguese -- Translations into Spanish'",Text,1469-1524 -- Poetry'
4236,PG64775,Los Lusíadas: Poema épico en diez cantos,"Camões, Luís de",,1580.0,['es'],65,"'Explorers -- Portugal -- Poetry', 'Portugal -- Colonies -- Asia -- Poetry', 'Portuguese poetry -- Classical period, 1500-1700 -- Translations into Spanish', 'Gama, Vasco da, 1469-1524 -- Poetry', 'India -- Discovery and exploration -- Poetry', 'Epic poetry, Portuguese -- Translations into Spanish'",Text,'India -- Discovery and exploration -- Poetry'
4237,PG64775,Los Lusíadas: Poema épico en diez cantos,"Camões, Luís de",,1580.0,['es'],65,"'Explorers -- Portugal -- Poetry', 'Portugal -- Colonies -- Asia -- Poetry', 'Portuguese poetry -- Classical period, 1500-1700 -- Translations into Spanish', 'Gama, Vasco da, 1469-1524 -- Poetry', 'India -- Discovery and exploration -- Poetry', 'Epic poetry, Portuguese -- Translations into Spanish'",Text,'Epic poetry
4307,PG65880,Las cien mejores poesías (lí­ricas) de la lengua castellana,,,,['es'],710,'Spanish poetry',Text,'Spanish poetry'
4399,PG67197,Eneida; v. 2 de 2,Virgil,-70.0,-19.0,['es'],54,"'Aeneas (Legendary character) -- Poetry', 'Epic poetry, Latin -- Translations into Spanish'",Text,'Aeneas (Legendary character) -- Poetry'
4400,PG67197,Eneida; v. 2 de 2,Virgil,-70.0,-19.0,['es'],54,"'Aeneas (Legendary character) -- Poetry', 'Epic poetry, Latin -- Translations into Spanish'",Text,'Epic poetry
4436,PG67961,El arte de amar,Ovid,-43.0,17.0,['es'],1400,"'Ovid, 43 B.C.-17 A.D. or 18 A.D. -- Translations into Spanish', 'Seduction -- Poetry', 'Love poetry, Latin -- Translations into Spanish', 'Man-woman relationships -- Rome -- Poetry', 'Didactic poetry, Latin -- Translations into Spanish', 'Erotic poetry, Latin -- Translations into Spanish'",Text,'Seduction -- Poetry'
4437,PG67961,El arte de amar,Ovid,-43.0,17.0,['es'],1400,"'Ovid, 43 B.C.-17 A.D. or 18 A.D. -- Translations into Spanish', 'Seduction -- Poetry', 'Love poetry, Latin -- Translations into Spanish', 'Man-woman relationships -- Rome -- Poetry', 'Didactic poetry, Latin -- Translations into Spanish', 'Erotic poetry, Latin -- Translations into Spanish'",Text,'Love poetry
4438,PG67961,El arte de amar,Ovid,-43.0,17.0,['es'],1400,"'Ovid, 43 B.C.-17 A.D. or 18 A.D. -- Translations into Spanish', 'Seduction -- Poetry', 'Love poetry, Latin -- Translations into Spanish', 'Man-woman relationships -- Rome -- Poetry', 'Didactic poetry, Latin -- Translations into Spanish', 'Erotic poetry, Latin -- Translations into Spanish'",Text,'Man-woman relationships -- Rome -- Poetry'
4439,PG67961,El arte de amar,Ovid,-43.0,17.0,['es'],1400,"'Ovid, 43 B.C.-17 A.D. or 18 A.D. -- Translations into Spanish', 'Seduction -- Poetry', 'Love poetry, Latin -- Translations into Spanish', 'Man-woman relationships -- Rome -- Poetry', 'Didactic poetry, Latin -- Translations into Spanish', 'Erotic poetry, Latin -- Translations into Spanish'",Text,'Didactic poetry
4440,PG67961,El arte de amar,Ovid,-43.0,17.0,['es'],1400,"'Ovid, 43 B.C.-17 A.D. or 18 A.D. -- Translations into Spanish', 'Seduction -- Poetry', 'Love poetry, Latin -- Translations into Spanish', 'Man-woman relationships -- Rome -- Poetry', 'Didactic poetry, Latin -- Translations into Spanish', 'Erotic poetry, Latin -- Translations into Spanish'",Text,'Erotic poetry
4445,PG68015,Amores: elegías amatorias,Ovid,-43.0,17.0,['es'],53,"'Love poetry, Latin -- Translations into Spanish'",Text,'Love poetry
4451,PG68131,Obras,"Vega, Garcilaso de la",1503.0,1536.0,['es'],72,"'Spanish poetry -- Classical period, 1500-1700'",Text,'Spanish poetry -- Classical period
4472,PG68525,Poesías completas,"Machado, Antonio",1875.0,1939.0,['es'],156,'Spanish poetry',Text,'Spanish poetry'
4475,PG68566,Fausto: Primera parte,"Goethe, Johann Wolfgang von",1749.0,1832.0,['es'],147,"'Legends -- Germany -- Drama', 'Magicians -- Drama', 'Faust, -approximately 1540 -- Drama', 'German poetry -- Translations into Spanish'",Text,'German poetry -- Translations into Spanish'
4614,PG70984,En las orillas del Sar,"Castro, Rosalía de",1837.0,1885.0,['es'],192,'Spanish poetry -- 19th century',Text,'Spanish poetry -- 19th century'
4696,PG72665,Romancero gitano,"García Lorca, Federico",1898.0,1936.0,['es'],180,'Spanish poetry -- 20th century',Text,'Spanish poetry -- 20th century'
