,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
39,PG10133,"The Vigil of Venus and Other Poems by ""Q""","Quiller-Couch, Arthur",1863.0,1944.0,['en'],78,'Poetry',Text,'Poetry'
40,PG10140,Rhetoric and Poetry in the Renaissance: A Study of Rhetorical Terms in English Renaissance Literary Criticism,"Clark, Donald Lemen",1888.0,1966.0,['en'],116,"'English language -- Early modern, 1500-1700 -- Terms and phrases', 'Criticism -- Great Britain -- History -- 16th century', 'Rhetoric -- Terminology', 'Criticism -- Great Britain -- History -- 17th century', 'Poetry -- History and criticism', 'Renaissance'",Text,'Poetry -- History and criticism'
41,PG10161,English Poets of the Eighteenth Century,,,,['en'],30,'English poetry -- 18th century',Text,'English poetry -- 18th century'
42,PG1019,"Poems by Currer, Ellis, and Acton Bell","Brontë, Anne",1820.0,1849.0,['en'],428,'English poetry -- 19th century',Text,'English poetry -- 19th century'
43,PG1020,Sword Blades and Poppy Seed,"Lowell, Amy",1874.0,1925.0,['en'],179,"'Imagist poetry', 'American poetry'",Text,'Imagist poetry'
44,PG1020,Sword Blades and Poppy Seed,"Lowell, Amy",1874.0,1925.0,['en'],179,"'Imagist poetry', 'American poetry'",Text,'American poetry'
45,PG10216,Poems,"Holley, Marietta",1836.0,1926.0,['en'],30,'Poetry',Text,'Poetry'
46,PG10219,The Poetical Works of William Wordsworth — Volume 1 (of 8),"Wordsworth, William",1770.0,1850.0,['en'],214,"'English poetry -- 19th century', 'English poetry -- 18th century'",Text,'English poetry -- 19th century'
47,PG10219,The Poetical Works of William Wordsworth — Volume 1 (of 8),"Wordsworth, William",1770.0,1850.0,['en'],214,"'English poetry -- 19th century', 'English poetry -- 18th century'",Text,'English poetry -- 18th century'
48,PG1021,"The Congo, and Other Poems","Lindsay, Vachel",1879.0,1931.0,['en'],548,"'Narrative poetry', 'American poetry'",Text,'Narrative poetry'
49,PG1021,"The Congo, and Other Poems","Lindsay, Vachel",1879.0,1931.0,['en'],548,"'Narrative poetry', 'American poetry'",Text,'American poetry'
50,PG10280,In de Mornin' and Jes Gib Him One Ob Mine,"Dunbar, Paul Laurence",1872.0,1906.0,['en'],52,'Poetry',Sound,'Poetry'
51,PG1030,The Cavalier Songs and Ballads of England from 1642 to 1684,,,,['en'],345,"'Ballads, English', 'English poetry -- Early modern, 1500-1700'",Text,'English poetry -- Early modern
52,PG10314,The Sonnets of Michael Angelo Buonarroti and Tommaso Campanella; Now for the First Time Translated into Rhymed English,"Campanella, Tommaso",1568.0,1639.0,['en'],111,"'Michelangelo Buonarroti, 1475-1564 -- Translations into English', 'Italian poetry -- Translations into English', 'Campanella, Tommaso, 1568-1639 -- Translations into English'",Text,'Italian poetry -- Translations into English'
53,PG1031,"Charmides, and Other Poems","Wilde, Oscar",1854.0,1900.0,['en'],174,'Poetry',Text,'Poetry'
54,PG10328,Poems,"Cassels, Walter Richard",1826.0,1907.0,['en'],23,'Poetry',Text,'Poetry'
55,PG1034,Poems,"Owen, Wilfred",1893.0,1918.0,['en'],267,"'English poetry -- 20th century', 'World War, 1914-1918 -- Poetry', 'War poetry'",Text,'English poetry -- 20th century'
56,PG1034,Poems,"Owen, Wilfred",1893.0,1918.0,['en'],267,"'English poetry -- 20th century', 'World War, 1914-1918 -- Poetry', 'War poetry'",Text,1914-1918 -- Poetry'
57,PG1034,Poems,"Owen, Wilfred",1893.0,1918.0,['en'],267,"'English poetry -- 20th century', 'World War, 1914-1918 -- Poetry', 'War poetry'",Text,'War poetry'
60,PG1035,The Man Against the Sky: A Book of Poems,"Robinson, Edwin Arlington",1869.0,1935.0,['en'],94,'American poetry',Text,'American poetry'
61,PG10367,Poems,"Carr, John, Sir",1772.0,1832.0,['en'],23,'Poetry',Text,'Poetry'
62,PG10375,England's Antiphon,"MacDonald, George",1824.0,1905.0,['en'],24,"'English literature -- History and criticism', 'Religious poetry, English -- History and criticism'",Text,'Religious poetry
63,PG1040,The Three Taverns: A Book of Poems,"Robinson, Edwin Arlington",1869.0,1935.0,['en'],37,"'Lyric poetry', 'American poetry'",Text,'Lyric poetry'
64,PG1040,The Three Taverns: A Book of Poems,"Robinson, Edwin Arlington",1869.0,1935.0,['en'],37,"'Lyric poetry', 'American poetry'",Text,'American poetry'
65,PG1041,Shakespeare's Sonnets,"Shakespeare, William",1564.0,1616.0,['en'],1740,"'English poetry', 'Sonnets, English'",Text,'English poetry'
66,PG1042,"A Reading of Life, with Other Poems","Meredith, George",1828.0,1909.0,['en'],27,'English poetry',Text,'English poetry'
68,PG10448,The Anti-Slavery Harp: A Collection of Songs for Anti-Slavery Meetings,,,,['en'],15,"'Antislavery movements -- Songs and music', 'Slavery -- United States -- Poetry', 'Songs, English -- United States -- Texts'",Text,'Slavery -- United States -- Poetry'
69,PG10457,The Lonely Dancer and Other Poems,"Le Gallienne, Richard",1866.0,1947.0,['en'],33,'Poetry',Text,'Poetry'
70,PG1045,Venus and Adonis,"Shakespeare, William",1564.0,1616.0,['en'],183,"'Venus (Roman deity) -- Poetry', 'Adonis (Greek deity) -- Poetry'",Text,'Venus (Roman deity) -- Poetry'
71,PG1045,Venus and Adonis,"Shakespeare, William",1564.0,1616.0,['en'],183,"'Venus (Roman deity) -- Poetry', 'Adonis (Greek deity) -- Poetry'",Text,'Adonis (Greek deity) -- Poetry'
72,PG10460,When Day is Done,"Guest, Edgar A. (Edgar Albert)",1881.0,1959.0,['en'],44,'American poetry',Text,'American poetry'
73,PG10469,Johnny Crow's Garden,"Brooke, L. Leslie (Leonard Leslie)",1862.0,1940.0,['en'],116,"'Nursery rhymes', 'Animals -- Juvenile poetry'",Text,'Animals -- Juvenile poetry'
74,PG10490,The Golden Legend,"Longfellow, Henry Wadsworth",1807.0,1882.0,['en'],197,'American poetry -- 19th century',Text,'American poetry -- 19th century'
75,PG10493,The Old Bush Songs,,,,['en'],258,"'Songs, English -- Australia', 'Australian poetry'",Text,'Australian poetry'
76,PG10495,Under King Constantine,"Trask, Katrina",1853.0,1922.0,['en'],11,'Knights and knighthood -- Poetry',Text,'Knights and knighthood -- Poetry'
77,PG10515,Rhymes of a Roughneck,"Cotter, Frank J.",,,['en'],9,'Alaska -- Poetry',Text,'Alaska -- Poetry'
78,PG10518,Poems,"Hay, John",1838.0,1905.0,['en'],21,'Poetry',Text,'Poetry'
79,PG10557,Johnny Crow's Party,"Brooke, L. Leslie (Leonard Leslie)",1862.0,1940.0,['en'],58,"'Nursery rhymes', 'Animals -- Juvenile poetry'",Text,'Animals -- Juvenile poetry'
80,PG10559,Ballads,"Stevenson, Robert Louis",1850.0,1894.0,['en'],13,"'Ballads', 'Poetry'",Sound,'Poetry'
81,PG10578,A Hidden Life and Other Poems,"MacDonald, George",1824.0,1905.0,['en'],31,"'Religious poetry, English'",Text,'Religious poetry
82,PG1057,"Poems, with The Ballad of Reading Gaol","Wilde, Oscar",1854.0,1900.0,['en'],2164,"'Prisons -- Poetry', 'Poetry'",Text,'Prisons -- Poetry'
83,PG1057,"Poems, with The Ballad of Reading Gaol","Wilde, Oscar",1854.0,1900.0,['en'],2164,"'Prisons -- Poetry', 'Poetry'",Text,'Poetry'
84,PG10587,"The Poetical Works of Addison; Gay's Fables; and Somerville's Chase: With Memoirs and Critical Dissertations, by the Rev. George Gilfillan","Addison, Joseph",1672.0,1719.0,['en'],56,"'Dramatists, English -- 18th century -- Biography', 'English poetry -- 18th century', 'Poets, English -- 18th century -- Biography'",Text,'English poetry -- 18th century'
85,PG10596,Cap and Gown: A Treasury of College Verse,,,,['en'],13,"'College verse, American', 'American poetry'",Text,'American poetry'
86,PG10602,"The Poetical Works of Edmund Spenser, Volume 5","Spenser, Edmund",1551.0,1599.0,['en'],88,"'English poetry -- Early modern, 1500-1700'",Text,'English poetry -- Early modern
87,PG10607,The Real Mother Goose,,,,['en'],1135,"'Nursery rhymes', ""Children's poetry""",Text,"""Children's poetry"""
88,PG1060,Grass of Parnassus,"Lang, Andrew",1844.0,1912.0,['en'],35,'Poetry',Text,'Poetry'
89,PG1062,First Project Gutenberg Collection of Edgar Allan Poe,"Poe, Edgar Allan",1809.0,1849.0,['en'],80,"'Fantasy poetry, American', 'Horror tales, American'",Text,'Fantasy poetry
90,PG10630,Coming to the King,"Havergal, Frances Ridley",1836.0,1879.0,['en'],36,"'Devotional literature', 'Christian poetry'",Text,'Christian poetry'
91,PG10635,"Stories from the Italian Poets: with Lives of the Writers, Volume 2","Hunt, Leigh",1784.0,1859.0,['en'],37,"'Italian poetry -- Translations into English', 'Poets, Italian -- Biography'",Text,'Italian poetry -- Translations into English'
92,PG1065,The Raven,"Poe, Edgar Allan",1809.0,1849.0,['en'],639,"'Fantasy poetry, American', 'Ravens -- Poetry'",Text,'Fantasy poetry
93,PG1065,The Raven,"Poe, Edgar Allan",1809.0,1849.0,['en'],639,"'Fantasy poetry, American', 'Ravens -- Poetry'",Text,'Ravens -- Poetry'
94,PG10671,"The Botanic Garden. Part 2, Containing the Loves of the Plants. A Poem.: With Philosophical Notes.","Darwin, Erasmus",1731.0,1802.0,['en'],233,"'Plants -- Poetry', 'Natural history'",Text,'Plants -- Poetry'
95,PG10716,The Epic: An Essay,"Abercrombie, Lascelles",1881.0,1938.0,['en'],69,'Epic poetry -- History and criticism',Text,'Epic poetry -- History and criticism'
96,PG10717,The Extant Odes of Pindar: Translated with Introduction and Short Notes by Ernest Myers,Pindar,-522.0,-446.0,['en'],140,"'Laudatory poetry, Greek -- Translations into English', 'Games -- Greece -- Poetry', 'Mythology, Greek -- Poetry', 'Athletics -- Greece -- Poetry', 'Olympic games (Ancient) -- Poetry', 'Pindar -- Translations into English'",Text,'Laudatory poetry
97,PG10717,The Extant Odes of Pindar: Translated with Introduction and Short Notes by Ernest Myers,Pindar,-522.0,-446.0,['en'],140,"'Laudatory poetry, Greek -- Translations into English', 'Games -- Greece -- Poetry', 'Mythology, Greek -- Poetry', 'Athletics -- Greece -- Poetry', 'Olympic games (Ancient) -- Poetry', 'Pindar -- Translations into English'",Text,'Games -- Greece -- Poetry'
98,PG10717,The Extant Odes of Pindar: Translated with Introduction and Short Notes by Ernest Myers,Pindar,-522.0,-446.0,['en'],140,"'Laudatory poetry, Greek -- Translations into English', 'Games -- Greece -- Poetry', 'Mythology, Greek -- Poetry', 'Athletics -- Greece -- Poetry', 'Olympic games (Ancient) -- Poetry', 'Pindar -- Translations into English'",Text,Greek -- Poetry'
99,PG10717,The Extant Odes of Pindar: Translated with Introduction and Short Notes by Ernest Myers,Pindar,-522.0,-446.0,['en'],140,"'Laudatory poetry, Greek -- Translations into English', 'Games -- Greece -- Poetry', 'Mythology, Greek -- Poetry', 'Athletics -- Greece -- Poetry', 'Olympic games (Ancient) -- Poetry', 'Pindar -- Translations into English'",Text,'Athletics -- Greece -- Poetry'
100,PG10717,The Extant Odes of Pindar: Translated with Introduction and Short Notes by Ernest Myers,Pindar,-522.0,-446.0,['en'],140,"'Laudatory poetry, Greek -- Translations into English', 'Games -- Greece -- Poetry', 'Mythology, Greek -- Poetry', 'Athletics -- Greece -- Poetry', 'Olympic games (Ancient) -- Poetry', 'Pindar -- Translations into English'",Text,'Olympic games (Ancient) -- Poetry'
101,PG10749,The Circus Procession,Unknown,,,['en'],77,"'Circus -- Juvenile poetry', 'Animals -- Juvenile poetry', 'Picture books for children'",Text,'Circus -- Juvenile poetry'
102,PG10749,The Circus Procession,Unknown,,,['en'],77,"'Circus -- Juvenile poetry', 'Animals -- Juvenile poetry', 'Picture books for children'",Text,'Animals -- Juvenile poetry'
103,PG10750,"The Miracle, and Other Poems","Sheard, Virna",1865.0,1943.0,['en'],31,'Canadian poetry',Text,'Canadian poetry'
104,PG10754,Little Sarah,Unknown,,,['en'],24,"'Wit and humor, Juvenile', 'Nonsense verses, American', 'Grandmothers -- Juvenile poetry'",Text,'Grandmothers -- Juvenile poetry'
105,PG10763,It Can Be Done: Poems of Inspiration,,,,['en'],93,"'English poetry', 'American poetry'",Text,'English poetry'
106,PG10763,It Can Be Done: Poems of Inspiration,,,,['en'],93,"'English poetry', 'American poetry'",Text,'American poetry'
107,PG10796,The Story of the Two Bulls,"Bolles, John R. (John Rogers)",1810.0,1895.0,['en'],49,"'Wit and humor, Juvenile', 'Bulls -- Juvenile poetry', ""Children's poetry""",Text,'Bulls -- Juvenile poetry'
108,PG10796,The Story of the Two Bulls,"Bolles, John R. (John Rogers)",1810.0,1895.0,['en'],49,"'Wit and humor, Juvenile', 'Bulls -- Juvenile poetry', ""Children's poetry""",Text,"""Children's poetry"""
109,PG10835,"Dr. Johnson's Works: Life, Poems, and Tales, Volume 1: The Works of Samuel Johnson, LL.D., in Nine Volumes","Johnson, Samuel",1709.0,1784.0,['en'],23,"'Fiction', 'Johnson, Samuel, 1709-1784', 'Poetry', 'Johnson, Samuel, 1709-1784. Correspondence'",Text,'Poetry'
110,PG10839,Sugar and Spice: Comical Tales Comically Dressed,"Johnson, James",,,['en'],14,"'Wit and humor, Juvenile', 'Children -- Conduct of life -- Juvenile fiction', ""Children's stories"", 'Conduct of life -- Juvenile fiction', ""Children's poetry""",Text,"""Children's poetry"""
111,PG10853,Our Gift,Teachers of the School Street Universalist Sunday School. Boston,,,['en'],14,"'Christian life -- Juvenile literature', ""Children's poetry"", ""Children's stories"", 'Gift books'",Text,"""Children's poetry"""
112,PG10885,"Stories from the Italian Poets: with Lives of the Writers, Volume 1","Hunt, Leigh",1784.0,1859.0,['en'],41,"'Italian poetry -- Translations into English', 'Poets, Italian -- Biography'",Text,'Italian poetry -- Translations into English'
113,PG10910,"Robert Louis Stevenson, an Elegy; and Other Poems","Le Gallienne, Richard",1866.0,1947.0,['en'],17,"'Authors -- Poetry', 'English poetry -- 19th century', 'Stevenson, Robert Louis, 1850-1894 -- Poetry'",Text,'Authors -- Poetry'
114,PG10910,"Robert Louis Stevenson, an Elegy; and Other Poems","Le Gallienne, Richard",1866.0,1947.0,['en'],17,"'Authors -- Poetry', 'English poetry -- 19th century', 'Stevenson, Robert Louis, 1850-1894 -- Poetry'",Text,'English poetry -- 19th century'
115,PG10910,"Robert Louis Stevenson, an Elegy; and Other Poems","Le Gallienne, Richard",1866.0,1947.0,['en'],17,"'Authors -- Poetry', 'English poetry -- 19th century', 'Stevenson, Robert Louis, 1850-1894 -- Poetry'",Text,1850-1894 -- Poetry'
116,PG10912,The Infant's Delight: Poetry,Anonymous,,,['en'],41,"""Children's poetry""",Text,"""Children's poetry"""
117,PG10913,English Poems,"Le Gallienne, Richard",1866.0,1947.0,['en'],20,'English poetry -- 19th century',Text,'English poetry -- 19th century'
118,PG10931,"The Lullaby, with Original Engravings","Bolles, John R. (John Rogers)",1810.0,1895.0,['en'],8,'Poetry',Text,'Poetry'
120,PG10945,Lays of the Scottish Cavaliers and Other Poems,"Aytoun, William Edmondstoune",1813.0,1865.0,['en'],32,'Scotland -- History -- Poetry',Text,'Scotland -- History -- Poetry'
121,PG10965,"The World Turned Upside Down: Or, No News, and Strange News",Anonymous,,,['en'],74,"""Children's poetry"", 'Picture books for children'",Text,"""Children's poetry"""
124,PG10979,"Footsteps on the Road to Learning; Or, The Alphabet in Rhyme",Anonymous,,,['en'],36,"""Children's poetry"", 'Alphabet rhymes', 'Readers (Elementary)'",Text,"""Children's poetry"""
125,PG10994,The Good Resolution,,,,['en'],16,"'Sunday school literature', 'Conduct of life -- Juvenile fiction', ""Children's poetry""",Text,"""Children's poetry"""
126,PG109,"Renascence, and Other Poems","Millay, Edna St. Vincent",1892.0,1950.0,['en'],113,'American poetry',Text,'American poetry'
127,PG11000,An Old Babylonian Version of the Gilgamesh Epic,"Clay, Albert Tobias",1866.0,1925.0,['en'],616,"'Epic poetry, Assyro-Babylonian'",Text,'Epic poetry
128,PG11006,The Book with the Yellow Cover,"Wetterau, John Moncure",,,['en'],14,'Poetry',Text,'Poetry'
129,PG11014,Christmas in Legend and Story: A Book for Boys and Girls,"Smith, Elva Sophronia",1871.0,1965.0,['en'],34,"'Christmas -- Poetry', 'Christmas', ""Children's stories"", 'Christmas stories'",Text,'Christmas -- Poetry'
130,PG11023,"Gems of Poetry, for Girls and Boys",Unknown,,,['en'],73,"""Children's poetry, American""",Text,"""Children's poetry"
131,PG11054,"Poems (1786), Volume I.","Williams, Helen Maria",1762.0,1827.0,['en'],22,'English poetry -- 18th century',Text,'English poetry -- 18th century'
132,PG11059,The Sylphs of the Season with Other Poems,"Allston, Washington",1779.0,1843.0,['en'],18,'American poetry',Text,'American poetry'
133,PG1105,The Sonnets,"Shakespeare, William",1564.0,1616.0,['en'],130,"'English poetry', 'Sonnets, English'",Text,'English poetry'
134,PG11064,"Andromeda, and Other Poems","Kingsley, Charles",1819.0,1875.0,['en'],54,'English poetry -- 19th century',Text,'English poetry -- 19th century'
136,PG11073,The Illustrated Alphabet of Birds,Unknown,,,['en'],65,"""Children's poetry"", 'Birds -- Juvenile poetry', 'Alphabet books'",Text,"""Children's poetry"""
137,PG11073,The Illustrated Alphabet of Birds,Unknown,,,['en'],65,"""Children's poetry"", 'Birds -- Juvenile poetry', 'Alphabet books'",Text,'Birds -- Juvenile poetry'
138,PG11083,"The Parables of the Saviour: The Good Child's Library, Tenth Book",Anonymous,,,['en'],30,"'Bible stories, English -- Juvenile poetry', 'Jesus Christ -- Parables -- Juvenile poetry', ""Children's poetry""",Text,English -- Juvenile poetry'
139,PG11083,"The Parables of the Saviour: The Good Child's Library, Tenth Book",Anonymous,,,['en'],30,"'Bible stories, English -- Juvenile poetry', 'Jesus Christ -- Parables -- Juvenile poetry', ""Children's poetry""",Text,'Jesus Christ -- Parables -- Juvenile poetry'
140,PG11083,"The Parables of the Saviour: The Good Child's Library, Tenth Book",Anonymous,,,['en'],30,"'Bible stories, English -- Juvenile poetry', 'Jesus Christ -- Parables -- Juvenile poetry', ""Children's poetry""",Text,"""Children's poetry"""
141,PG11091,Poems,"Stoddard, John L. (John Lawson)",1850.0,1931.0,['en'],13,'Poetry',Text,'Poetry'
142,PG11095,Fun and Nonsense,"Bonte, Willard",1873.0,1946.0,['en'],58,"'Nursery rhymes', ""Children's poetry"", 'Nonsense verses'",Text,"""Children's poetry"""
143,PG11096,"Tales of Ind, and Other Poems","Ramakrishna Pillai, T. (Thottakadu)",1854.0,,['en'],69,'Indic poetry (English)',Text,'Indic poetry (English)'
144,PG11098,Happy and Gay Marching Away,Unknown,,,['en'],23,"""Children's poetry"", ""Children's stories""",Text,"""Children's poetry"""
145,PG11101,Coleridge's Ancient Mariner and Select Poems,"Coleridge, Samuel Taylor",1772.0,1834.0,['en'],55,'English poetry',Text,'English poetry'
146,PG11147,"Phebe, the Blackberry Girl",,,,['en'],6,"""Children's poetry""",Text,"""Children's poetry"""
147,PG11150,Gems Gathered in Haste: A New Year's Gift for Sunday Schools,Anonymous,,,['en'],20,"""Children's poetry"", ""Children's stories""",Text,"""Children's poetry"""
148,PG11193,Elegies and Other Small Poems,"Betham, Matilda",1776.0,1852.0,['en'],25,'English poetry -- 18th century',Text,'English poetry -- 18th century'
149,PG11194,Vignettes in Verse,"Betham, Matilda",1776.0,1852.0,['en'],22,'Poetry',Text,'Poetry'
150,PG11215,Poems (1828),"Gent, Thomas",1780.0,,['en'],11,'Poetry',Text,'Poetry'
151,PG11237,The Pearl Box: Containing One Hundred Beautiful Stories for Young People,Anonymous,,,['en'],30,"'Nature -- Juvenile fiction', ""Children's poetry"", 'Love stories', ""Children's stories""",Text,"""Children's poetry"""
152,PG11254,"Poetical Works of Johnson, Parnell, Gray, and Smollett: With Memoirs, Critical Dissertations, and Explanatory Notes","Gray, Thomas",1716.0,1771.0,['en'],63,'English poetry -- 18th century',Text,'English poetry -- 18th century'
153,PG11260,The Kiltartan History Book,"Gregory, Lady",1852.0,1932.0,['en'],64,"'Folk songs, English -- Ireland -- Texts', 'Ballads, English -- Ireland -- Texts', 'Folklore -- Ireland', 'Ireland -- Poetry', 'English poetry -- Irish authors'",Text,'Ireland -- Poetry'
154,PG11260,The Kiltartan History Book,"Gregory, Lady",1852.0,1932.0,['en'],64,"'Folk songs, English -- Ireland -- Texts', 'Ballads, English -- Ireland -- Texts', 'Folklore -- Ireland', 'Ireland -- Poetry', 'English poetry -- Irish authors'",Text,'English poetry -- Irish authors'
155,PG11266,Sonnets by the Nawab Nizamat Jung Bahadur,"Jung, Nizamat, Sir",1871.0,1955.0,['en'],20,"'Poetry', 'Sonnets'",Text,'Poetry'
160,PG11333,"The Pearl Story Book: A Collection of Tales, Original and Selected","Colman, Mrs. (Pamela Chandler)",1799.0,1865.0,['en'],15,"""Children's poetry"", ""Children's stories""",Text,"""Children's poetry"""
161,PG11351,"Cape Cod Ballads, and Other Verse","Lincoln, Joseph Crosby",1870.0,1944.0,['en'],38,'Poetry',Text,'Poetry'
162,PG11374,Fun and Frolic,,,,['en'],69,"""Children's literature"", ""Children's poetry"", ""Children's stories""",Text,"""Children's poetry"""
163,PG1137,A Lover's Complaint,"Shakespeare, William",1564.0,1616.0,['en'],41,'Poetry',Text,'Poetry'
164,PG1141,Selected Poems of Oscar Wilde,"Wilde, Oscar",1854.0,1900.0,['en'],114,'Poetry',Text,'Poetry'
165,PG11432,The Youth's Coronal,"Gould, Hannah Flagg",1789.0,1865.0,['en'],14,"""Children's poetry""",Text,"""Children's poetry"""
166,PG11435,Small Means and Great Ends,,,,['en'],34,"'Children -- Conduct of life -- Juvenile fiction', 'Christian life -- Juvenile fiction', ""Children's stories"", 'Conduct of life -- Juvenile fiction', ""Children's poetry""",Text,"""Children's poetry"""
167,PG11439,The Snow-Drop: A Holiday Gift,"Mower, Sarah S.",,,['en'],20,'Poetry',Text,'Poetry'
168,PG11488,"The Poetical Works of John Dryden, Volume 1: With Life, Critical Dissertation, and Explanatory Notes","Dryden, John",1631.0,1700.0,['en'],98,'English poetry',Text,'English poetry'
