,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
185,PG12095,More Bywords,"Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],12,"'Poetry', 'Short stories'",Text,'Poetry'
198,PG12322,Poetical Works of Edmund Waller and Sir John Denham,"Denham, John, Sir",1615.0,1669.0,['en'],33,'Poetry',Text,'Poetry'
199,PG12329,Heart of Man,"Woodberry, George Edward",1855.0,1930.0,['en'],31,"'Democracy', 'Poetry', 'Taormina (Italy)'",Text,'Poetry'
209,PG12391,Poems,"Stoddard, Elizabeth",1823.0,1902.0,['en'],27,'Poetry',Text,'Poetry'
212,PG12413,Among the Millet and Other Poems,"Lampman, Archibald",1861.0,1899.0,['en'],58,'Poetry',Text,'Poetry'
222,PG12622,Poems,"MacCarthy, Denis Florence",1817.0,1882.0,['en'],70,'Poetry',Text,'Poetry'
223,PG12643,Twenty,"Benson, Stella",1892.0,1933.0,['en'],30,'Poetry',Text,'Poetry'
225,PG12664,Lyrics of Earth,"Lampman, Archibald",1861.0,1899.0,['en'],94,'Poetry',Text,'Poetry'
227,PG12701,The Suffering of Being Kafka,"Vaknin, Samuel",1961.0,,['en'],54,"'Poetry', 'Short stories'",Text,'Poetry'
228,PG12713,The Rhyme of the Ancient Mariner,"Coleridge, Samuel Taylor",1772.0,1834.0,['en'],43,'Poetry',Sound,'Poetry'
229,PG12714,Alone,"Poe, Edgar Allan",1809.0,1849.0,['en'],57,'Poetry',Sound,'Poetry'
231,PG12716,Dedication,"Kipling, Rudyard",1865.0,1936.0,['en'],8,'Poetry',Sound,'Poetry'
233,PG12718,Song of Myself Selections,"Whitman, Walt",1819.0,1892.0,['en'],42,'Poetry',Sound,'Poetry'
246,PG12843,Poems: Household Edition,"Emerson, Ralph Waldo",1803.0,1882.0,['en'],390,'Poetry',Text,'Poetry'
252,PG12977,Black Beetles in Amber,"Bierce, Ambrose",1842.0,1913.0,['en'],90,'Poetry',Text,'Poetry'
255,PG13052,The Mistress of the Manse,"Holland, J. G. (Josiah Gilbert)",1819.0,1881.0,['en'],20,'Poetry',Text,'Poetry'
256,PG13075,A Hero and a Great Man,"Kruckvich, Francis",,,['en'],12,"'Stories in rhyme', 'Poetry'",Text,'Poetry'
257,PG13080,Night of Warehouses: New and Selected Poems 1998-2000,"Oliver, Stephen",1950.0,,['en'],12,'Poetry',Text,'Poetry'
258,PG13081,Unmanned,"Oliver, Stephen",1950.0,,['en'],41,'Poetry',Text,'Poetry'
270,PG1321,The Waste Land,"Eliot, T. S. (Thomas Stearns)",1888.0,1965.0,['en'],1483,"'Poetry', 'Prose poems'",Text,'Poetry'
279,PG1333,Robert F. Murray (Author of the Scarlet Gown): His Poems; with a Memoir,"Murray, R. F. (Robert Fuller)",1863.0,1894.0,['en'],40,'Poetry',Text,'Poetry'
280,PG13350,The Vanity of Human Wishes (1749) and Two Rambler papers (1750),"Johnson, Samuel",1709.0,1784.0,['en'],59,"'Poetry', 'Essays'",Text,'Poetry'
283,PG13560,Nancy MacIntyre: A Tale of the Prairies,"Parker, Lester Shepard",1860.0,1925.0,['en'],19,"'Novels in verse', 'Poetry', 'Frontier and pioneer life -- Kansas -- Fiction'",Text,'Poetry'
288,PG13621,"The Poems of Jonathan Swift, D.D., Volume 2","Swift, Jonathan",1667.0,1745.0,['en'],379,'Poetry',Text,'Poetry'
304,PG13809,"Mountain Idylls, and Other Poems","King, Alfred Castner",1873.0,1941.0,['en'],54,'Poetry',Text,'Poetry'
315,PG13908,Pipes O'Pan at Zekesbury,"Riley, James Whitcomb",1849.0,1916.0,['en'],26,"'Poetry', 'Short stories'",Text,'Poetry'
317,PG13974,"The Last West; and, Paolo's Virginia","Warren, G. B.",,,['en'],14,'Poetry',Text,'Poetry'
333,PG14320,Landscape and Song,,,,['en'],35,'Poetry',Text,'Poetry'
335,PG14353,"The Poems of Jonathan Swift, D.D., Volume 1","Swift, Jonathan",1667.0,1745.0,['en'],209,'Poetry',Text,'Poetry'
342,PG14528,Discourse on Criticism and of Poetry: From Poems On Several Occasions (1707),"Cobb, Samuel",1675.0,1713.0,['en'],12,"'Poetry', 'Criticism'",Text,'Poetry'
343,PG14531,The Singing Man: A Book of Songs and Shadows,"Peabody, Josephine Preston",1874.0,1922.0,['en'],21,'Poetry',Text,'Poetry'
345,PG1459,Prufrock and Other Observations,"Eliot, T. S. (Thomas Stearns)",1888.0,1965.0,['en'],392,'Poetry',Text,'Poetry'
356,PG14869,Soldier Songs and Love Songs,"Laidlaw, A. H. (Alexander Hamilton)",1869.0,1908.0,['en'],56,'Poetry',Text,'Poetry'
357,PG14871,Poems,"Walton, Mary Alice",,,['en'],46,'Poetry',Text,'Poetry'
360,PG14906,"Songs, Sonnets & Miscellaneous Poems","Runciman, Thomas",1841.0,1909.0,['en'],30,'Poetry',Text,'Poetry'
365,PG1505,The Rape of Lucrece,"Shakespeare, William",1564.0,1616.0,['en'],161,'Poetry',Text,'Poetry'
366,PG15078,Idle Hour Stories,"Potts, Eugenia Dunlap",1840.0,1912.0,['en'],19,"'Poetry', 'Short stories'",Text,'Poetry'
367,PG15079,"Green Fields and Running Brooks, and Other Poems","Riley, James Whitcomb",1849.0,1916.0,['en'],31,'Poetry',Text,'Poetry'
368,PG15101,"The Mountain Spring, and Other Poems","Glass, Nancy Rebecca Campbell",1842.0,,['en'],27,'Poetry',Text,'Poetry'
371,PG151,The Rime of the Ancient Mariner,"Coleridge, Samuel Taylor",1772.0,1834.0,['en'],875,'Poetry',Text,'Poetry'
374,PG15209,Clear Crystals,"Beede, Clara Frances McKee",,,['en'],23,'Poetry',Text,'Poetry'
375,PG15211,Some Broken Twigs,"Beede, Clara Frances McKee",,,['en'],19,'Poetry',Text,'Poetry'
376,PG15219,If Only etc.,"Harris, Augustus, Sir",1852.0,1896.0,['en'],21,"'Drama', 'Poetry', 'Short stories'",Text,'Poetry'
377,PG1525,The Phoenix and the Turtle,"Shakespeare, William",1564.0,1616.0,['en'],49,'Poetry',Text,'Poetry'
381,PG15311,Poems By The Way & Love Is Enough,"Morris, William",1834.0,1896.0,['en'],51,"'Drama', 'Poetry'",Text,'Poetry'
383,PG15368,Fugitive Pieces,"Byron, George Gordon Byron, Baron",1788.0,1824.0,['en'],130,'Poetry',Text,'Poetry'
393,PG15472,Emblems of Love,"Abercrombie, Lascelles",1881.0,1938.0,['en'],23,'Poetry',Text,'Poetry'
395,PG15529,Songs from Books,"Kipling, Rudyard",1865.0,1936.0,['en'],93,'Poetry',Text,'Poetry'
400,PG15664,"Pepper & Salt; or, Seasoning for Young Folk","Pyle, Howard",1853.0,1911.0,['en'],117,"'Fairy tales', 'Poetry'",Text,'Poetry'
401,PG1567,Poems,"Eliot, T. S. (Thomas Stearns)",1888.0,1965.0,['en'],635,'Poetry',Text,'Poetry'
402,PG1568,Poems,"Henley, William Ernest",1849.0,1903.0,['en'],180,'Poetry',Text,'Poetry'
404,PG15820,A Book for the Young,"French, Sarah",,,['en'],28,"'Poetry', 'Short stories'",Text,'Poetry'
406,PG15862,Afterwhiles,"Riley, James Whitcomb",1849.0,1916.0,['en'],59,'Poetry',Text,'Poetry'
415,PG15963,"May-Day, and Other Pieces","Emerson, Ralph Waldo",1803.0,1882.0,['en'],69,'Poetry',Text,'Poetry'
418,PG16108,Debris: Selections from Poems,"Wagner, Madge Morris",1862.0,1924.0,['en'],27,'Poetry',Text,'Poetry'
420,PG16144,Harry,"Hart, Fanny Wheeler",,,['en'],16,'Poetry',Text,'Poetry'
423,PG16229,The Poems of Henry Van Dyke,"Van Dyke, Henry",1852.0,1933.0,['en'],201,'Poetry',Text,'Poetry'
445,PG16506,"Epistle to a Friend Concerning Poetry (1700) and the Essay on Heroic Poetry (second edition, 1697)","Wesley, Samuel",1662.0,1735.0,['en'],27,"'Poetry', 'Epic poetry'",Text,'Poetry'
447,PG16515,Dreaming of Dreaming: Poetry by Peter E. Williams,"Williams, Peter E.",,,['en'],16,'Poetry',Text,'Poetry'
448,PG16535,Myth and Romance: Being a Book of Verses,"Cawein, Madison Julius",1865.0,1914.0,['en'],36,'Poetry',Text,'Poetry'
450,PG16568,Point Lace and Diamonds,"Baker, George Augustus",1849.0,1906.0,['en'],19,'Poetry',Text,'Poetry'
452,PG16601,The Death-Wake: or Lunacy; a Necromaunt in Three Chimeras,"Stoddart, Thomas Tod",1810.0,1880.0,['en'],28,'Poetry',Text,'Poetry'
453,PG16615,By Still Waters: Lyrical Poems Old and New,"Russell, George William",1867.0,1935.0,['en'],42,'Poetry',Text,'Poetry'
454,PG16616,The Nuts of Knowledge: Lyrical Poems Old and New,"Russell, George William",1867.0,1935.0,['en'],31,'Poetry',Text,'Poetry'
463,PG16735,"Lays of Ancient Virginia, and Other Poems","Bartley, James Avis",1830.0,,['en'],26,'Poetry',Text,'Poetry'
468,PG16821,The Scarlet Gown: Being Verses by a St. Andrews Man,"Murray, R. F. (Robert Fuller)",1863.0,1894.0,['en'],24,'Poetry',Text,'Poetry'
469,PG16839,Sixteen Poems,"Allingham, William",1824.0,1889.0,['en'],59,'Poetry',Text,'Poetry'
474,PG16973,Studies in Song,"Swinburne, Algernon Charles",1837.0,1909.0,['en'],34,'Poetry',Text,'Poetry'
480,PG17065,"Interludes: being Two Essays, a Story, and Some Verses","Smith, Horace",1836.0,1922.0,['en'],17,"'Poetry', 'Short stories', 'Essays'",Text,'Poetry'
483,PG17081,Cottage Poems,"Brontë, Patrick",1777.0,1861.0,['en'],41,'Poetry',Text,'Poetry'
517,PG17393,Men and Women,"Browning, Robert",1812.0,1889.0,['en'],306,'Poetry',Text,'Poetry'
520,PG17448,The Auld Doctor and other Poems and Songs in Scots,"Rorie, David",1867.0,1946.0,['en'],26,"'Dialect poetry, Scottish', 'Poetry'",Text,'Poetry'
528,PG17574,My Beautiful Lady.  Nelly Dale,"Woolner, Thomas",1825.0,1892.0,['en'],21,'Poetry',Text,'Poetry'
529,PG17604,Amusing Trial in which a Yankee Lawyer Renders a Just Verdict,Anonymous,,,['en'],36,"'Poetry', 'Slavery -- United States -- Fiction'",Text,'Poetry'
530,PG17619,A Jongleur Strayed: Verses on Love and Other Matters Sacred and Profane,"Le Gallienne, Richard",1866.0,1947.0,['en'],33,'Poetry',Text,'Poetry'
538,PG17754,Gustavus Vasa: and other poems,"Walker, William Sidney",1795.0,1846.0,['en'],37,"'Poetry', 'Gustav I Vasa, King of Sweden, 1496-1560 -- Poetry'",Text,'Poetry'
540,PG17764,King Winter,Anonymous,,,['en'],60,"'Winter', 'Christmas', 'Poetry'",Text,'Poetry'
549,PG17898,Lyra Frivola,"Godley, A. D. (Alfred Denis)",1856.0,1925.0,['en'],32,'Poetry',Text,'Poetry'
552,PG17936,Poems,"Hensley, Sophia Margaretta",1866.0,1913.0,['en'],14,'Poetry',Text,'Poetry'
554,PG18007,More Songs From Vagabondia,"Carman, Bliss",1861.0,1929.0,['en'],22,'Poetry',Text,'Poetry'
555,PG18009,"Sagittulae, Random Verses","Bowling, Edward Woodley",1837.0,1907.0,['en'],16,'Poetry',Text,'Poetry'
556,PG18210,The Heptalogia,"Swinburne, Algernon Charles",1837.0,1909.0,['en'],46,'Poetry',Text,'Poetry'
557,PG18238,Songs from Vagabondia,"Carman, Bliss",1861.0,1929.0,['en'],51,'Poetry',Text,'Poetry'
558,PG18242,Behind the Arras: A Book of the Unseen,"Carman, Bliss",1861.0,1929.0,['en'],39,'Poetry',Text,'Poetry'
561,PG18287,Songs of the Springtides and Birthday Ode: Taken from The Collected Poetical Works of Algernon Charles; Swinburne—Vol. III,"Swinburne, Algernon Charles",1837.0,1909.0,['en'],45,'Poetry',Text,'Poetry'
562,PG1830,Wyndham Towers,"Aldrich, Thomas Bailey",1836.0,1907.0,['en'],18,'Poetry',Text,'Poetry'
566,PG18351,A Woman's Love Letters,"Hensley, Sophia Margaretta",1866.0,1913.0,['en'],39,'Poetry',Text,'Poetry'
569,PG18424,A Midsummer Holiday and Other Poems,"Swinburne, Algernon Charles",1837.0,1909.0,['en'],25,'Poetry',Text,'Poetry'
576,PG18524,A Dark Month: From Swinburne's Collected Poetical Works Vol. V,"Swinburne, Algernon Charles",1837.0,1909.0,['en'],44,'Poetry',Text,'Poetry'
578,PG1855,Ban and Arriere Ban: A Rally of Fugitive Rhymes,"Lang, Andrew",1844.0,1912.0,['en'],19,'Poetry',Text,'Poetry'
580,PG18574,Across the Sea and Other Poems.,"Chard, Thomas S.",,,['en'],18,'Poetry',Text,'Poetry'
584,PG18658,In Macao,"Gunnison, Charles A.",1861.0,1897.0,['en'],18,"'Poetry', 'Short stories'",Text,'Poetry'
585,PG18673,"Astrophel and Other Poems: Taken from The Collected Poetical Works of Algernon Charles; Swinburne, Vol. VI","Swinburne, Algernon Charles",1837.0,1909.0,['en'],47,'Poetry',Text,'Poetry'
586,PG18713,Violets and Other Tales,"Dunbar-Nelson, Alice Moore",1875.0,1935.0,['en'],293,"'Fiction', 'Poetry', 'Short stories', 'Essays'",Text,'Poetry'
588,PG18726,Poems and Ballads (Third Series): Taken from The Collected Poetical Works of Algernon Charles; Swinburne—Vol. III,"Swinburne, Algernon Charles",1837.0,1909.0,['en'],43,'Poetry',Text,'Poetry'
589,PG18739,Zophiel : $b A poem,"Brooks, Maria Gowen",1794.0,1845.0,['en'],27,'Poetry',Text,'Poetry'
615,PG19005,The Rose of Dawn: A Tale of the South Sea,"Whitney, Helen Hay",1875.0,1944.0,['en'],28,"'Poetry', 'Oceania -- Fiction'",Text,'Poetry'
619,PG19170,Primavera: Poems by Four Authors,"Binyon, Laurence",1869.0,1943.0,['en'],64,'Poetry',Text,'Poetry'
621,PG1919,"Grand'ther Baldwin's Thanksgiving, with Other Ballads and Poems","Alger, Horatio, Jr.",1832.0,1899.0,['en'],28,'Poetry',Text,'Poetry'
625,PG19288,Bohemian Days: Three American Tales,"Townsend, George Alfred",1841.0,1914.0,['en'],51,"'Fiction', 'Poetry'",Text,'Poetry'
644,PG19443,Our Profession and Other Poems,"Barhite, Jared",,,['en'],32,'Poetry',Text,'Poetry'
667,PG19571,A Noiseless Patient Spider,"Whitman, Walt",1819.0,1892.0,['en'],55,'Poetry',Sound,'Poetry'
668,PG19577,Art and Heart,"Wilcox, Ella Wheeler",1850.0,1919.0,['en'],188,'Poetry',Sound,'Poetry'
670,PG19583,A Vagabond Song,"Carman, Bliss",1861.0,1929.0,['en'],85,'Poetry',Sound,'Poetry'
684,PG19679,Cathay,"Li, Bai",701.0,762.0,['en'],110,'Poetry',Sound,'Poetry'
685,PG19684,Columbus,"Miller, Joaquin",1837.0,1913.0,['en'],51,'Poetry',Sound,'Poetry'
688,PG19783,Danse Russe,"Williams, William Carlos",1883.0,1963.0,['en'],172,'Poetry',Sound,'Poetry'
691,PG19819,Milton's Comus,"Milton, John",1608.0,1674.0,['en'],535,'Poetry',Text,'Poetry'
692,PG19836,Early Spring,"Inchfawn, Fay",1880.0,1978.0,['en'],38,'Poetry',Sound,'Poetry'
693,PG19838,Embankment at Night,"Lawrence, D. H. (David Herbert)",1885.0,1930.0,['en'],30,'Poetry',Sound,'Poetry'
698,PG19937,The Departing Soul's Address to the Body: A Fragment of a Semi-Saxon Poem: Discovered Among the Archives of Worcester Cathedral,,,,['en'],28,'Poetry',Text,'Poetry'
704,PG19978,35 Sonnets,"Pessoa, Fernando",1888.0,1935.0,['en'],128,'Poetry',Text,'Poetry'
715,PG20030,Fire and Ice,"Frost, Robert",1874.0,1963.0,['en'],174,'Poetry',Sound,'Poetry'
725,PG20127,Here are Ladies,"Stephens, James",1882.0,1950.0,['en'],44,"'Fiction', 'Poetry', 'Short stories'",Text,'Poetry'
726,PG20135,The Angel of Death,"Wallin, Johan Olof",1779.0,1839.0,['en'],42,'Poetry',Text,'Poetry'
727,PG20158,The Works of Lord Byron. Vol. 4,"Byron, George Gordon Byron, Baron",1788.0,1824.0,['en'],417,'Poetry',Text,'Poetry'
732,PG20185,Eventide: A Series of Tales and Poems,"Afton, Effie",1829.0,1887.0,['en'],26,"'Fiction', 'Poetry'",Text,'Poetry'
735,PG20240,Fountain Street,"Francoeur, Jazno",,,['en'],14,'Poetry',Text,'Poetry'
740,PG20373,The Dreamers: And Other Poems,"Garrison, Theodosia Pickering",1874.0,1944.0,['en'],29,'Poetry',Text,'Poetry'
744,PG20404,All Round the Year,"Brooke, Caris",,,['en'],62,'Poetry',Text,'Poetry'
746,PG20427,"Custer, and Other Poems.","Wilcox, Ella Wheeler",1850.0,1919.0,['en'],34,'Poetry',Text,'Poetry'
750,PG20504,"The Man of Uz, and Other Poems","Sigourney, L. H. (Lydia Howard)",1791.0,1865.0,['en'],17,'Poetry',Text,'Poetry'
758,PG20591,Aedh Wishes for the Cloths of Heaven,"Yeats, W. B. (William Butler)",1865.0,1939.0,['en'],114,'Poetry',Sound,'Poetry'
767,PG20609,The Voyageur and Other Poems,"Drummond, William Henry",1854.0,1907.0,['en'],73,'Poetry',Text,'Poetry'
774,PG20764,The Death of Saul and other Eisteddfod Prize Poems and Miscellaneous Verses,"Manning, J. C.",,,['en'],28,'Poetry',Text,'Poetry'
777,PG20813,How Lisa Loved the King,"Eliot, George",1819.0,1880.0,['en'],49,'Poetry',Text,'Poetry'
789,PG21025,The Village Wife's Lament,"Hewlett, Maurice",1861.0,1923.0,['en'],22,'Poetry',Text,'Poetry'
790,PG21029,The New Morning: Poems,"Noyes, Alfred",1880.0,1958.0,['en'],40,'Poetry',Text,'Poetry'
793,PG21155,Poet To His Love,"Bodenheim, Maxwell",1893.0,1954.0,['en'],85,'Poetry',Sound,'Poetry'
797,PG21161,Sonnet 43,"Browning, Elizabeth Barrett",1806.0,1861.0,['en'],144,'Poetry',Sound,'Poetry'
800,PG21177,The Tiger,"Blake, William",1757.0,1827.0,['en'],118,'Poetry',Sound,'Poetry'
801,PG21178,The Voice of the Ancient Bard,"Blake, William",1757.0,1827.0,['en'],50,'Poetry',Sound,'Poetry'
802,PG21182,When We Two Parted,"Byron, George Gordon Byron, Baron",1788.0,1824.0,['en'],100,'Poetry',Sound,'Poetry'
804,PG21210,"Thomas Davis, selections from his prose and poetry","Davis, Thomas",1814.0,1845.0,['en'],72,"'Ireland -- History', 'Ireland -- Literary collections', 'Essays', 'Ireland -- History -- James II, 1685-1688', 'Poetry', 'Ireland -- Parliament -- History'",Text,'Poetry'
821,PG21509,"Rowena & Harold: A Romance in Rhyme of an Olden Time, of Hastyngs and Normanhurst","Pryer, William Stephen",,,['en'],28,'Poetry',Text,'Poetry'
825,PG21589,The Rime of the Ancient Mariner,"Coleridge, Samuel Taylor",1772.0,1834.0,['en'],17,'Poetry',Sound,'Poetry'
826,PG21602,The Waste Land,"Eliot, T. S. (Thomas Stearns)",1888.0,1965.0,['en'],85,"'Poetry', 'Prose poems'",Sound,'Poetry'
827,PG21606,War is Kind,"Crane, Stephen",1871.0,1900.0,['en'],30,'Poetry',Sound,'Poetry'
828,PG21610,The Secret of the Creation,"Pollyen, Howard D.",,,['en'],73,"'Poetry', 'Bible. Genesis -- Adaptations', 'Creation'",Text,'Poetry'
829,PG2161,The Song Book of Quong Lee of Limehouse,"Burke, Thomas",1886.0,1945.0,['en'],29,'Poetry',Text,'Poetry'
830,PG21628,Imaginary Conversations and Poems: A Selection,"Landor, Walter Savage",1775.0,1864.0,['en'],162,"'Poetry', 'Imaginary conversations'",Text,'Poetry'
834,PG21662,"Hawthorn and Lavender, with Other Verses","Henley, William Ernest",1849.0,1903.0,['en'],62,'Poetry',Text,'Poetry'
840,PG21766,Ionica,"Cory, William Johnson",1823.0,1892.0,['en'],81,'Poetry',Text,'Poetry'
842,PG21777,The Years Between,"Kipling, Rudyard",1865.0,1936.0,['en'],47,'Poetry',Text,'Poetry'
855,PG22032,Later Poems,"Meynell, Alice",1847.0,1922.0,['en'],36,'Poetry',Text,'Poetry'
867,PG22261,A Ioyfull medytacyon to all Englonde of the coronacyon of our moost naturall souerayne lorde kynge Henry the eyght: (A Joyful Meditation of the Coronation of King Henry the Eighth),"Hawes, Stephen",,,['en'],43,'Poetry',Text,'Poetry'
868,PG22289,The Conuercyon of swerers: (The Conversion of Swearers),"Hawes, Stephen",,,['en'],24,'Poetry',Text,'Poetry'
870,PG22322,A Legend of Old Persia and Other Poems,"Tennyson, A. B. S. (Alfred Browning Stanley)",1878.0,1952.0,['en'],33,'Poetry',Text,'Poetry'
871,PG22326,The cõforte of louers: The Comfort of Lovers,"Hawes, Stephen",,,['en'],26,'Poetry',Text,'Poetry'
875,PG22403,Poems of Gerard Manley Hopkins: Now First Published,"Hopkins, Gerard Manley",1844.0,1889.0,['en'],161,'Poetry',Text,'Poetry'
877,PG22415,The Example of Vertu: The Example of Virtue,"Hawes, Stephen",,,['en'],32,'Poetry',Text,'Poetry'
878,PG22421,The Hesperides & Noble Numbers: Vol. 1 and 2,"Herrick, Robert",1591.0,1674.0,['en'],382,'Poetry',Text,'Poetry'
879,PG22423,Poems,"Thomas, Edward",1878.0,1917.0,['en'],37,'Poetry',Text,'Poetry'
880,PG22443,"Selected Poems of John Clare, Volume 1","Clare, John",1793.0,1864.0,['en'],123,'Poetry',Sound,'Poetry'
882,PG22447,Poems of Gerard Manley Hopkins,"Hopkins, Gerard Manley",1844.0,1889.0,['en'],102,'Poetry',Sound,'Poetry'
885,PG22474,Fringilla: Some Tales In Verse,"Blackmore, R. D. (Richard Doddridge)",1825.0,1900.0,['en'],44,'Poetry',Text,'Poetry'
892,PG22531,Amores: Poems,"Lawrence, D. H. (David Herbert)",1885.0,1930.0,['en'],150,'Poetry',Text,'Poetry'
894,PG22569,The Listeners and Other Poems,"De la Mare, Walter",1873.0,1956.0,['en'],66,'Poetry',Text,'Poetry'
899,PG22637,A Little Window,"Snyder, Jean M.",,,['en'],27,'Poetry',Text,'Poetry'
905,PG22692,Rippling Rhymes,"Mason, Walt",1862.0,1939.0,['en'],43,"'Poetry', 'Prose poems'",Text,'Poetry'
907,PG22726,New Poems,"Lawrence, D. H. (David Herbert)",1885.0,1930.0,['en'],125,'Poetry',Text,'Poetry'
908,PG22732,Last Poems,"Thomas, Edward",1878.0,1917.0,['en'],42,'Poetry',Text,'Poetry'
909,PG22734,Bay: A Book of Poems,"Lawrence, D. H. (David Herbert)",1885.0,1930.0,['en'],37,'Poetry',Text,'Poetry'
910,PG22736,The Inn of Dreams,"Custance, Olive",1874.0,1944.0,['en'],24,'Poetry',Text,'Poetry'
911,PG22803,Helen Redeemed and Other Poems,"Hewlett, Maurice",1861.0,1923.0,['en'],30,'Poetry',Text,'Poetry'
915,PG22848,Sandhya : $b Songs of twilight,"Mukerji, Dhan Gopal",1890.0,1936.0,['en'],23,'Poetry',Text,'Poetry'
926,PG23037,Stories in Verse,"Abbey, Henry",1842.0,1911.0,['en'],56,'Poetry',Text,'Poetry'
933,PG23196,Songs for a Little House,"Morley, Christopher",1890.0,1957.0,['en'],26,'Poetry',Text,'Poetry'
954,PG23392,The Hours of Fiammetta: A Sonnet Sequence,"Taylor, Rachel Annand",1876.0,1960.0,['en'],16,'Poetry',Text,'Poetry'
955,PG23394,Look! We Have Come Through!,"Lawrence, D. H. (David Herbert)",1885.0,1930.0,['en'],116,'Poetry',Text,'Poetry'
984,PG23538,Hugh Selwyn Mauberley,"Pound, Ezra",1885.0,1972.0,['en'],134,'Poetry',Text,'Poetry'
1043,PG23979,Leaves of Grass,"Whitman, Walt",1819.0,1892.0,['en'],155,'Poetry',Sound,'Poetry'
1063,PG24216,Poems,"Kemble, Fanny",1809.0,1893.0,['en'],34,'Poetry',Text,'Poetry'
1077,PG24308,"Poetry for Poetry's Sake: An Inaugural Lecture Delivered on June 5, 1901","Bradley, A. C. (Andrew Cecil)",1851.0,1935.0,['en'],53,'Poetry',Text,'Poetry'
1079,PG24312,The Minstrel: A Collection of Poems,"Amott, Lennox",,,['en'],25,'Poetry',Text,'Poetry'
